customer_id,customer_name,region,customer_segment,signup_date,total_orders,customer_value
C12358,Customer_2359,Hyderabad,Standard,2024-04-07,14,13018.83
C12359,Customer_2360,Pune,Premium,2026-07-30,9,4361.56
C12360,Customer_2361,Mumbai,Standard,2024-04-21,15,13786.5
C12361,Customer_2362,Hyderabad,Standard,2023-04-18,9,23987.78
C12362,Customer_2363,Bangalore,Basic,2023-07-25,8,6721.69
C12363,Customer_2364,Hyderabad,Basic,2025-04-26,5,11490.29
C12364,Customer_2365,Bangalore,Standard,2024-11-07,7,11061.84
C12365,Customer_2366,Bangalore,Basic,2025-08-25,9,22836.3
C12366,Customer_2367,Bangalore,Basic,2023-07-25,9,8361.22
C12367,Customer_2368,Chennai,Basic,2023-10-09,10,8738.9
C12368,Customer_2369,Bangalore,Standard,2023-01-11,3,6248.7
C12369,Customer_2370,Bangalore,Premium,2026-02-01,5,12490.75
C12370,Customer_2371,Mumbai,Standard,2023-11-20,10,22651.81
C12371,Customer_2372,Kolkata,Standard,2025-04-13,16,11324.28
C12372,Customer_2373,Delhi,Standard,2026-08-30,7,9349.05
C12373,Customer_2374,Kolkata,Standard,2025-09-01,8,24746.08
C12374,Customer_2375,,Basic,2025-09-04,10,10047.38
C12375,Customer_2376,Mumbai,Basic,2026-08-25,2,13355.8
C12376,Customer_2377,Hyderabad,Standard,2024-02-13,11,10543.32
C12377,Customer_2378,Mumbai,Premium,2024-08-11,13,18169.56
C12378,Customer_2379,Bangalore,Premium,2024-10-19,7,15435.87
C12379,Customer_2380,Mumbai,Basic,2024-08-07,4,8368.8
C12380,Customer_2381,,Standard,2026-08-15,6,27198.61
C12381,Customer_2382,Mumbai,Standard,2023-05-02,10,17798.61
C12382,Customer_2383,BANGALORE,Standard,2023-07-03,9,12322.39
C12383,Customer_2384,Chennai,Standard,2026-08-28,10,20897.88
C12384,Customer_2385,Pune,Standard,2026-03-21,7,13867.0
C12385,Customer_2386,Mumbai,Standard,2024-04-20,9,9585.07
C12386,Customer_2387,Delhi,Basic,2025-12-31,6,11781.06
C12387,Customer_2388,Delhi,Basic,2023-03-18,8,10430.47
C12388,Customer_2389,Mumbai,Basic,2023-12-25,5,16463.69
C12389,Customer_2390,Chennai,Basic,2025-05-05,11,6291.04
C12390,Customer_2391,Hyderabad,Standard,2023-12-27,8,11728.89
C12391,Customer_2392,Bangalore,Standard,2023-03-16,9,5807.84
C12392,Customer_2393,Delhi,Basic,2025-03-24,5,13939.29
C12393,Customer_2394,Hyderabad,Basic,2025-10-11,7,17424.64
C12394,Customer_2395,Mumbai,Premium,2024-01-17,11,10095.48
C12395,Customer_2396,Hyderabad,Standard,2024-08-15,8,11397.49
C12396,Customer_2397,Pune,Premium,2023-03-18,8,15108.32
C12397,Customer_2398,Kolkata,Standard,2023-01-19,7,8982.4
C12398,Customer_2399, ,Standard,2024-09-03,15,10302.37
C12399,Customer_2400,Mumbai, Standard ,2026-03-09,14,7294.08
C12400,Customer_2401,,Premium,2026-05-19,13,10425.82
C12401,Customer_2402,Chennai,Standard,2023-08-08,8,22815.19
C12402,Customer_2403,Pune,Basic,2024-11-17,11,21107.15
C12403,Customer_2404,Mumbai,Standard,2024-08-05,9,9177.48
C12404,Customer_2405,Bangalore,Standard,2025-07-19,11,11618.25
C12405,Customer_2406,Chennai,Standard,2026-08-06,8,17617.03
C12406,Customer_2407,Chennai,Basic,2026-01-17,6,11265.82
C12407,Customer_2408,Mumbai,Premium,2025-12-09,6,8695.06
C12408,Customer_2409,Pune,Basic,2025-10-08,16,17468.49
C12409,Customer_2410,Hyderabad,Standard,2023-10-02,5,10540.44
C12410,Customer_2411,Hyderabad,Basic,2025-10-29,7,12296.38
C12411,Customer_2412,,Basic,2025-08-16,7,11158.44
C12412,Customer_2413,Hyderabad,Standard,2024-07-12,11,7457.27
C12413,Customer_2414,Kolkata,Premium,2024-01-30,7,10504.16
C12414,Customer_2415,Chennai,Standard,2023-08-19,10,6224.92
C12415,Customer_2416,Chennai,Standard,2024-11-08,5,11912.22
C12416,Customer_2417,Bangalore,Premium,2023-11-29,14,11353.16
C12417,Customer_2418,Hyderabad,Premium,2025-07-28,5,3024.03
C12418,Customer_2419,PUNE,Standard,2026-08-20,4,6986.87
C12419,Customer_2420,Chennai,Premium,2024-06-10,8,6372.07
C12420,Customer_2421,Pune,Premium,2024-01-17,15,10458.85
C12421,Customer_2422,Kolkata,Standard,2023-01-29,8,25211.29
C12422,Customer_2423,Bangalore,Premium,2024-11-21,11,7184.65
C12423,Customer_2424,Mumbai,Standard,2024-08-27,8,13855.29
C12424,Customer_2425,Pune,Standard,2026-03-08,4,19665.99
C12425,Customer_2426,Chennai,Standard,2024-01-31,7,7664.31
C12426,Customer_2427, Kolkata ,Basic,2023-12-26,5,2947.51
C12427,Customer_2428,Delhi,Standard,2026-06-05,11,5676.33
C12428,Customer_2429,Kolkata,Standard,2026-08-01,9,6016.44
C12429,Customer_2430,Kolkata,Standard,2025-04-10,10,21800.97
C12430,Customer_2431,Bangalore,Basic,2025-05-25,6,9119.64
C12431,Customer_2432,Mumbai,basic,2025-11-21,13,18897.91
C12432,Customer_2433,Delhi,Basic,2024-11-02,11,7843.94
C12433,Customer_2434,Hyderabad,Standard,2023-06-27,3,13676.67
C12434,Customer_2435,Hyderabad,Premium,2025-03-31,14,8156.41
C12435,Customer_2436,Pune,STANDARD,2023-07-15,9,9155.64
C12436,Customer_2437,Kolkata,Premium,2024-01-14,8,22120.88
C12437,Customer_2438,Bangalore,Basic,2023-10-15,10,13152.21
C12438,Customer_2439,Bangalore, ,2025-09-04,3,19488.62
C12439,Customer_2440,Hyderabad,Basic,2024-10-24,8,8140.69
C12440,Customer_2441,PUNE,Standard,2024-05-23,5,14761.41
C12441,Customer_2442,Pune,Basic,2023-01-14,8,7957.98
C12442,Customer_2443,Pune,Standard,2024-06-18,10,9043.98
C12443,Customer_2444,Delhi,Premium,2025-02-24,1,11667.44
C12444,Customer_2445, Mumbai ,Standard,2024-04-27,6,8942.94
C12445,Customer_2446,Delhi,Standard,2025-07-03,10,5108.79
C12446,Customer_2447,Chennai,Standard,2024-06-30,7,2292.45
C12447,Customer_2448,Chennai,Basic,2024-11-06,8,11641.32
C12448,Customer_2449,Mumbai,Premium,2024-09-10,7,6736.67
C12449,Customer_2450,Hyderabad,Standard,2026-04-07,11,16768.69
C12450,Customer_2451,Mumbai,Standard,2026-03-19,9,9644.51
C12451,Customer_2452,Bangalore,Standard,2023-01-24,4,16680.23
C12452,Customer_2453,Chennai,Basic,2024-06-19,9,15473.03
C12453,Customer_2454,Kolkata,Basic,2026-08-31,5,6350.5
C12454,Customer_2455,Kolkata,Basic,2025-01-06,11,10606.11
C12455,Customer_2456,Hyderabad,Basic,2024-04-28,6,5168.84
C12456,Customer_2457,Bangalore,Basic,2023-05-08,11,15975.21
C12457,Customer_2458,Delhi,Standard,2023-08-31,10,10188.13
C12458,Customer_2459,,Basic,2025-08-11,5,12961.08
C12459,Customer_2460,Kolkata,Standard,2024-09-20,3,15093.27
C12460,Customer_2461,Kolkata,Standard,2023-11-24,7,10263.64
C12461,Customer_2462,Chennai,Premium,2025-04-10,9,33050.37
C12462,Customer_2463,Bangalore,Basic,2025-10-26,9,26519.09
C12463,Customer_2464,Bangalore,Basic,2024-09-28,8,9013.29
C12464,Customer_2465,Kolkata,Standard,2023-08-29,5,14672.19
C12465,Customer_2466,Delhi,Basic,2026-08-01,12,14550.21
C12466,Customer_2467,Hyderabad,Basic,2024-08-27,8,19123.91
C12467,Customer_2468,Pune,Premium,2025-01-22,10,12134.79
C12468,Customer_2469,Hyderabad,Standard,2026-06-12,8,6637.95
C12469,Customer_2470,Bangalore,Basic,2024-03-28,14,12127.4
C12470,Customer_2471,Hyderabad,Standard,2024-03-24,7,15212.7
C12471,Customer_2472,Kolkata,Standard,2023-10-01,4,4811.05
C12472,Customer_2473,Kolkata,Premium,2025-09-06,4,12237.82
C12473,Customer_2474,Bangalore,Standard,2023-11-10,10,10925.13
C12474,Customer_2475,Bangalore,Basic,2025-07-20,4,19701.73
C12475,Customer_2476,Pune,Standard,2026-05-25,7,7419.25
C12476,Customer_2477,Pune,BASIC,2025-02-04,9,5887.47
C12477,Customer_2478,Chennai,Basic,2025-05-01,6,11300.07
C12478,Customer_2479,bangalore,Basic,2026-01-29,9,13197.46
C12479,Customer_2480,Delhi,Standard,2025-08-22,12,12541.59
C12480,Customer_2481,Hyderabad,Premium,2026-01-05,8,11344.64
C12481,Customer_2482,Bangalore,Standard,2024-03-23,6,15778.82
C12482,Customer_2483,Mumbai,Premium,2024-05-21,10,7060.27
C12483,Customer_2484,Chennai,Basic,2026-05-05,9,16032.83
C12484,Customer_2485,Mumbai,Standard,2023-06-17,11,6211.08
C12485,Customer_2486,Kolkata,Standard,2025-12-12,10,15402.89
C12486,Customer_2487,Pune,Standard,2025-07-03,9,12512.24
C12487,Customer_2488,,Basic,2025-12-17,7,8803.58
C12488,Customer_2489,bangalore,Basic,2025-01-10,7,17067.69
C12489,Customer_2490,Mumbai,Standard,2023-06-09,10,14092.29
C12490,Customer_2491,Hyderabad,Basic,2026-03-01,8,5715.32
C12491,Customer_2492,Kolkata,Standard,2023-08-18,5,4984.81
C12492,Customer_2493,Pune,Standard,2023-05-07,5,40126.59
C12493,Customer_2494,Delhi,Basic,2026-01-26,7,7187.35
C12494,Customer_2495,Chennai,Standard,2025-11-01,7,29283.16
C12495,Customer_2496,hyderabad,Basic,2024-02-19,6,25156.55
C12496,Customer_2497,Hyderabad,Premium,2026-03-18,11,22064.18
C12497,Customer_2498,Delhi,Premium,2026-01-04,10,6163.05
C12498,Customer_2499,HYDERABAD,Basic,2023-11-03,7,9174.11
C12499,Customer_2500,Kolkata,Premium,2023-12-03,12,29267.72
C12500,Customer_2501,Kolkata,Basic,2024-11-02,7,10527.06
C12501,Customer_2502,Delhi,Basic,2025-12-01,8,13002.28
C12502,Customer_2503,Chennai,Premium,2025-06-23,9,7638.95
C12503,Customer_2504,Bangalore,Standard,2023-08-27,5,15556.09
C12504,Customer_2505,MUMBAI,Premium,2024-02-25,10,7796.14
C12505,Customer_2506,Bangalore,Standard,2026-04-09,9,3503.14
C12506,Customer_2507,Hyderabad,Premium,2025-09-28,13,12470.57
C12507,Customer_2508,Mumbai,Standard,2023-07-06,6,10619.62
C12508,Customer_2509,Delhi,Standard,2025-11-11,7,16994.82
C12509,Customer_2510,delhi,Standard,2025-07-01,6,15981.28
C12510,Customer_2511,Chennai,Basic,2023-04-24,8,9426.75
C12511,Customer_2512,Mumbai,Basic,2025-07-17,12,10091.26
C12512,Customer_2513,Kolkata,Basic,2023-09-28,8,21756.16
C12513,Customer_2514,Mumbai,Standard,2025-11-17,14,10433.98
C12514,Customer_2515,Hyderabad,Basic,2025-04-30,4,5502.08
C12515,Customer_2516,Kolkata,Standard,2025-07-24,5,8960.58
C12516,Customer_2517,Pune,Basic,2026-02-28,8,13573.19
C12517,Customer_2518,PUNE,Basic,2023-04-29,8,15614.19
C12518,Customer_2519,PUNE,Standard,2026-02-18,11,9804.14
C12519,Customer_2520,Delhi,Standard,2025-08-04,12,7771.3
C12520,Customer_2521,mumbai,Basic,2024-09-23,11,13416.9
C12521,Customer_2522,Pune,Basic,2023-02-14,6,13702.72
C12522,Customer_2523,Bangalore,Basic,2025-03-21,8,13819.17
C12523,Customer_2524,Chennai,Standard,2024-06-05,8,12347.27
C12524,Customer_2525,Bangalore,Standard,2023-01-07,10,13697.8
C12525,Customer_2526,Pune,Premium,2024-03-22,8,15617.49
C12526,Customer_2527,Chennai,Basic,2026-03-30,6,13645.74
C12527,Customer_2528,Hyderabad,Premium,2023-05-30,9,8813.7
C12528,Customer_2529,Bangalore,Basic,2023-04-03,7,23351.32
C12529,Customer_2530,Mumbai,Premium,2025-05-17,6,16261.43
C12530,Customer_2531,Mumbai,Premium,2024-12-06,8,13286.71
C12531,Customer_2532,Bangalore,Standard,2023-05-11,5,14058.38
C12532,Customer_2533,Pune,Basic,2026-01-13,8,15093.0
C12533,Customer_2534,mumbai,Premium,2023-05-04,9,14650.62
C12534,Customer_2535,Hyderabad,Standard,2023-05-22,10,9466.94
C12535,Customer_2536,Kolkata,Standard,2025-08-24,7,6623.46
C12536,Customer_2537,Pune,Standard,2023-03-06,9,8891.68
C12537,Customer_2538,Hyderabad,Premium,2024-08-10,6,14871.35
C12538,Customer_2539,Chennai,Basic,2025-04-17,6,34842.55
C12539,Customer_2540,HYDERABAD,Standard,2024-01-04,11,7116.86
C12540,Customer_2541,Pune,Premium,2023-10-05,9,16864.79
C12541,Customer_2542,Chennai,Basic,2026-08-06,6,15717.12
C12542,Customer_2543,Pune,Basic,2026-08-15,7,21272.89
C12543,Customer_2544,Mumbai,Standard,2025-05-10,11,20831.76
C12544,Customer_2545,Kolkata,Standard,2025-02-05,6,17968.91
C12545,Customer_2546,Pune,Basic,2025-02-22,10,22619.55
C12546,Customer_2547,Pune,Basic,2025-07-07,11,17605.23
C12547,Customer_2548,Mumbai,Basic,2025-02-12,8,9959.99
C12548,Customer_2549,Delhi,Standard,2025-02-08,6,13309.78
C12549,Customer_2550,Mumbai,Standard,2023-06-14,11,14348.44
C12550,Customer_2551,Chennai,Basic,2026-01-09,5,10864.85
C12551,Customer_2552,Mumbai,Premium,2023-09-30,7,13358.98
C12552,Customer_2553,Mumbai,Standard,2026-08-31,13,9350.56
C12553,Customer_2554,Kolkata,Basic,2024-12-13,11,7118.48
C12554,Customer_2555,Mumbai,Standard,2023-08-31,11,11439.86
C12555,Customer_2556, ,Standard,2024-01-01,7,11948.02
C12556,Customer_2557,Kolkata,Standard,2026-01-05,5,13444.0
C12557,Customer_2558,Bangalore,Premium,2025-03-15,5,7532.16
C12558,Customer_2559,Delhi,Standard,2025-12-19,7,13834.75
C12559,Customer_2560,Kolkata,Basic,2023-09-18,6,7982.6
C12560,Customer_2561,Chennai,Standard,2024-04-01,9,25451.66
C12561,Customer_2562,Bangalore,Premium,2023-01-08,9,12974.01
C12562,Customer_2563,Kolkata,Basic,2023-02-16,4,21477.41
C12563,Customer_2564,Kolkata,Standard,2024-09-03,8,25105.06
C12564,Customer_2565,Delhi,Standard,2025-08-06,6,11217.81
C12565,Customer_2566,Pune,Basic,2026-01-20,9,9033.99
C12566,Customer_2567,Chennai,Basic,2025-05-18,6,6560.43
C12567,Customer_2568,Hyderabad,Standard,2025-12-25,8,9064.78
C12568,Customer_2569,Hyderabad, ,2025-02-15,7,17820.14
C12569,Customer_2570,kolkata,Premium,2024-04-15,17,9572.52
C12570,Customer_2571,mumbai,Basic,2024-05-21,5,8036.92
C12571,Customer_2572,Chennai,Standard,2025-08-01,5,20714.19
C12572,Customer_2573,Bangalore,Basic,2024-12-09,7,17907.05
C12573,Customer_2574,Mumbai,Standard,2023-11-14,14,5826.03
C12574,Customer_2575,Mumbai,Standard,2024-07-18,10,22420.91
C12575,Customer_2576,Chennai,Standard,2024-01-22,11,23499.45
C12576,Customer_2577,Pune,Standard,2023-08-20,12,11553.08
C12577,Customer_2578,Kolkata,Basic,2023-03-07,16,11000.78
C12578,Customer_2579,Kolkata,Standard,2025-05-08,6,18875.1
C12579,Customer_2580,Kolkata,Standard,2026-06-13,7,5978.88
C12580,Customer_2581,Kolkata,Standard,2023-02-02,5,5385.1
C12581,Customer_2582,Hyderabad,Standard,2024-05-07,8,15180.86
C12582,Customer_2583,Kolkata,Basic,2024-02-27,11,27272.02
C12583,Customer_2584,Hyderabad,Basic,2023-05-18,3,9409.45
C12584,Customer_2585,Hyderabad,Standard,2023-07-26,9,15444.21
C12585,Customer_2586,Pune,Basic,2026-05-01,7,15447.05
C12586,Customer_2587,Kolkata,Basic,2023-03-10,10,8854.23
C12587,Customer_2588,Delhi,Standard,2025-07-03,11,14372.84
C12588,Customer_2589,Bangalore,Standard,2026-05-09,10,17263.28
C12589,Customer_2590,,Basic,2023-04-10,11,14180.17
C12590,Customer_2591,Hyderabad,Standard,2024-05-16,5,6556.7
C12591,Customer_2592,Chennai,Basic,2023-04-01,8,7159.79
C12592,Customer_2593,Chennai,Standard,2025-04-03,11,12933.11
C12593,Customer_2594,Bangalore,Standard,2025-06-17,10,8927.31
C12594,Customer_2595,Chennai,Standard,2024-04-24,7,13612.83
C12595,Customer_2596,Delhi,Standard,2026-01-10,15,15210.17
C12596,Customer_2597,Chennai,Basic,2024-03-20,4,14065.0
C12597,Customer_2598,Mumbai,Standard,2023-04-26,8,12039.35
C12598,Customer_2599,Mumbai,Standard,2023-10-14,8,7000.32
C12599,Customer_2600,Hyderabad,Basic,2025-10-28,7,11993.07
C12600,Customer_2601,Kolkata,Standard,2024-08-15,8,13469.19
C12601,Customer_2602,Pune,Standard,2024-04-24,10,16646.54
C12602,Customer_2603,Delhi,Basic,2026-03-25,4,11446.91
C12603,Customer_2604,Hyderabad,,2024-10-15,7,6785.47
C12604,Customer_2605,Delhi,Premium,2026-03-28,12,12575.65
C12605,Customer_2606,Kolkata,Standard,2026-05-09,11,12785.99
C12606,Customer_2607,Chennai,Standard,2024-10-18,8,5747.23
C12607,Customer_2608,Chennai,Standard,2024-04-30,12,10694.7
C12608,Customer_2609,Pune,Standard,2024-09-10,5,11968.48
C12609,Customer_2610,Kolkata,Standard,2023-10-21,5,9776.45
C12610,Customer_2611,Hyderabad,Premium,2025-12-03,8,10965.95
C12611,Customer_2612,Pune,Standard,2024-03-28,4,6687.65
C12612,Customer_2613,Kolkata,Premium,2025-04-26,10,7551.43
C12613,Customer_2614,Bangalore,Standard,2024-09-07,12,16403.6
C12614,Customer_2615,Mumbai,Basic,2024-07-17,10,10562.36
C12615,Customer_2616,Pune,Basic,2023-05-05,13,10028.0
C12616,Customer_2617,Pune,Standard,2026-02-14,10,12298.55
C12617,Customer_2618,Hyderabad,Premium,2026-04-26,6,8017.51
C12618,Customer_2619,Delhi,Standard,2023-12-25,6,23443.77
C12619,Customer_2620,Bangalore,Standard,2026-07-06,8,12279.61
C12620,Customer_2621,Hyderabad,Standard,2025-05-24,4,14703.36
C12621,Customer_2622,Kolkata,Standard,2026-02-12,13,9795.52
C12622,Customer_2623,Kolkata,Standard,2025-10-12,8,3660.98
C12623,Customer_2624,Kolkata,Basic,2023-04-07,5,8482.52
C12624,Customer_2625,Kolkata,Standard,2024-12-06,6,8224.87
C12625,Customer_2626,Delhi,Standard,2026-08-10,8,6439.28
C12626,Customer_2627,Bangalore,Basic,2025-02-19,6,11844.69
C12627,Customer_2628,Chennai,Standard,2025-12-10,15,11605.18
C12628,Customer_2629,Mumbai,Premium,2024-10-14,11,27203.61
C12629,Customer_2630,Delhi,Standard,2025-05-02,9,20785.81
C12630,Customer_2631,Delhi,STANDARD,2025-04-16,12,9663.83
C12631,Customer_2632,Chennai,Basic,2023-11-02,6,13105.59
C12632,Customer_2633,Chennai,Standard,2024-09-06,12,10011.87
C12633,Customer_2634,Mumbai,Standard,2025-02-09,6,7922.66
C12634,Customer_2635,Mumbai,Standard,2024-01-12,8,10586.89
C12635,Customer_2636,chennai,Premium,2026-01-06,7,4287.07
C12636,Customer_2637,Kolkata,Basic,2025-08-27,5,8678.3
C12637,Customer_2638,Delhi,Basic,2024-05-08,15,9645.94
C12638,Customer_2639,Hyderabad,Standard,2024-04-06,3,13480.96
C12639,Customer_2640,Mumbai,Standard,2024-09-07,7,12694.14
C12640,Customer_2641,Mumbai,Standard,2023-10-23,5,6391.98
C12641,Customer_2642,Chennai,Basic,2025-08-06,5,14648.0
C12642,Customer_2643,Bangalore,Premium,2023-04-29,7,16478.15
C12643,Customer_2644,Hyderabad,Premium,2026-02-25,4,14088.05
C12644,Customer_2645,Hyderabad,Standard,2025-04-25,11,15565.81
C12645,Customer_2646,Mumbai,Standard,2025-05-03,6,15806.16
C12646,Customer_2647,Kolkata,Standard,2026-02-15,4,19426.71
C12647,Customer_2648,Bangalore,Premium,2025-12-21,9,14175.26
C12648,Customer_2649,Hyderabad,Standard,2023-10-02,6,16827.2
C12649,Customer_2650,Mumbai,Standard,2025-03-06,3,12616.19
C12650,Customer_2651,Hyderabad,Standard,2024-05-12,7,15791.14
C12651,Customer_2652,Pune,Basic,2024-06-06,6,9367.01
C12652,Customer_2653,Bangalore,Premium,2024-02-21,3,12745.67
C12653,Customer_2654,Bangalore,Standard,2024-11-07,9,12606.1
C12654,Customer_2655,Pune,Standard,2026-08-17,10,11099.29
C12655,Customer_2656,Delhi,Standard,2023-06-11,10,8787.59
C12656,Customer_2657,PUNE,Standard,2025-07-10,8,8923.19
C12657,Customer_2658,Chennai,Basic,2025-01-29,9,13886.47
C12658,Customer_2659,Chennai,Premium,2023-07-09,5,8229.3
C12659,Customer_2660,Mumbai,Basic,2026-01-01,3,14493.69
C12660,Customer_2661,Bangalore,Standard,2024-01-26,12,14172.34
C12661,Customer_2662,Delhi,Standard,2023-04-16,5,6741.17
C12662,Customer_2663,,Standard,2024-07-03,12,14297.12
C12663,Customer_2664,Hyderabad,Standard,2025-02-11,8,9925.45
C12664,Customer_2665,Hyderabad,Basic,2026-05-23,3,13940.73
C12665,Customer_2666,Pune,Basic,2026-05-19,6,29393.16
C12666,Customer_2667,Delhi,Basic,2023-03-22,14,25331.78
C12667,Customer_2668,Pune,Basic,2023-05-30,12,13141.86
C12668,Customer_2669,Pune,Basic,2024-01-21,9,9224.07
C12669,Customer_2670,hyderabad,Standard,2026-04-18,11,12404.28
C12670,Customer_2671,Bangalore,Standard,2026-02-18,9,5034.1
C12671,Customer_2672,Pune,Standard,2024-03-20,9,11058.42
C12672,Customer_2673,Kolkata,Premium,2025-09-08,14,17800.07
C12673,Customer_2674,Bangalore,Basic,2024-03-03,5,17825.06
C12674,Customer_2675,Delhi,,2024-11-12,5,13708.07
C12675,Customer_2676,Delhi,Premium,2024-09-12,9,14563.61
C12676,Customer_2677,Pune,Premium,2023-02-01,9,12207.6
C12677,Customer_2678,BANGALORE,Standard,2024-03-09,6,8084.08
C12678,Customer_2679,Hyderabad,Standard,2024-01-25,12,16846.79
C12679,Customer_2680,Hyderabad,Standard,2023-08-29,5,14137.13
C12680,Customer_2681,Chennai, ,2025-09-07,9,7361.58
C12681,Customer_2682,Delhi,Standard,2024-05-11,7,4155.16
C12682,Customer_2683,Mumbai,Standard,2026-05-22,13,10125.64
C12683,Customer_2684,Chennai,Standard,2024-02-23,10,14084.95
C12684,Customer_2685,Hyderabad,Premium,2025-03-23,12,8523.73
C12685,Customer_2686,Bangalore,Standard,2024-05-05,15,14034.85
C12686,Customer_2687,Hyderabad,Standard,2026-02-04,8,9693.79
C12687,Customer_2688,BANGALORE,premium,2024-10-20,7,10009.47
C12688,Customer_2689,Chennai,Standard,2024-08-02,6,9554.99
C12689,Customer_2690,Delhi,,2025-02-18,6,7784.81
C12690,Customer_2691,Hyderabad,Standard,2025-08-12,5,6510.49
C12691,Customer_2692,Pune,Standard,2025-12-28,11,9440.24
C12692,Customer_2693,Bangalore,Standard,2026-08-21,13,17618.54
C12693,Customer_2694,Delhi,Basic,2025-01-05,7,7530.51
C12694,Customer_2695,Mumbai, ,2024-09-23,11,9939.51
C12695,Customer_2696,Bangalore,Basic,2024-06-19,9,8742.34
C12696,Customer_2697,Chennai,Standard,2025-01-06,6,10418.26
C12697,Customer_2698,Mumbai,Standard,2025-11-16,10,23422.14
C12698,Customer_2699,Mumbai,Standard,2025-10-15,8,7389.38
C12699,Customer_2700,Kolkata,Standard,2025-08-12,5,15525.25
C12700,Customer_2701,Hyderabad,Standard,2023-07-21,7,23170.63
C12701,Customer_2702,Bangalore,Standard,2025-08-19,8,11154.34
C12702,Customer_2703,Mumbai,Premium,2024-10-17,9,8584.25
C12703,Customer_2704,Kolkata,PREMIUM,2024-02-21,11,12668.97
C12704,Customer_2705,Chennai,Standard,2025-01-29,9,10878.92
C12705,Customer_2706,Delhi,Standard,2024-10-02,8,9920.43
C12706,Customer_2707,Pune,Standard,2025-04-27,7,9536.86
C12707,Customer_2708,PUNE,Premium,2023-04-04,7,14874.94
C12708,Customer_2709,Bangalore,Basic,2026-02-26,8,10270.56
C12709,Customer_2710,Mumbai,Basic,2024-03-29,8,6980.91
C12710,Customer_2711,Pune,Basic,2023-10-26,8,16242.04
C12711,Customer_2712,Hyderabad,Standard,2023-02-03,6,12656.89
