order_id,customer_id,order_date,product_id,quantity,order_value,payment_status,order_status,region
O105818,C12584,2026-02-11,P1303,6,24335.16,Paid,Returned,Bangalore
O105819,C10931,2026-04-14,P1342,5,17995.92,Paid,Returned,Bangalore
O105820,C10046,2026-03-02,P1177,3,16074.75,Paid,Completed,Bangalore
O105821,C10628,2026-08-03,P1018,3,22740.63,Paid,Processing,Kolkata
O105822,C13694,2026-09-07,P1457,1,16625.15,Paid,Completed,Bangalore
O105823,C10861,2026-01-08,P1330,5,23323.41,Pending,Completed,Pune
O105824,C12342,2026-09-14,P1040,4,12471.57,Failed,Processing,Bangalore
O105825,C13875,2026-01-29,P1260,1,18048.56,Paid,Completed,Hyderabad
O105826,C10302,2026-07-07,P1261,3,15904.34,Paid,Completed,Chennai
O105827,C13234,2026-07-27,P1386,4,13947.39,Paid,Processing,Pune
O105828,C12392,2026-07-08,P1300,6,8305.14,Paid,Completed,Pune
O105829,C11294,2026-08-02,P1229,3,22623.33,Paid,Completed,Chennai
O105830,C11458,2026-07-21,P1074,1,6970.1,Paid,Processing,Bangalore
O105831,C10108,2026-08-24,P1188,3,4236.92,Paid,Cancelled,Delhi
O105832,C11024,2026-01-21,P1111,6,17887.64,Refunded,Cancelled, Delhi 
O105833,C11694,2026-07-16,P1362,7,13799.86,Paid,Cancelled,Mumbai
O105834,C12869,2026-04-30,P1233,7,6792.66,Paid,Completed, 
O105835,C11099,2026-07-21,P1175,3,21796.6,Pending,Completed,Hyderabad
O105836,C12323,2026-03-20,P1407,7,7369.31,Paid,Completed,Mumbai
O105837,C12929,2026-02-13,P1365,7,1875.42,Paid,Completed,Mumbai
O105838,C12796,2026-07-21,P1047,5,679.56,Paid,Completed,KOLKATA
O105839,C12363,2026-07-05,P1409,6,23094.52,Paid,Processing,Chennai
O105840,C12322,2026-07-05,P1176,1,10233.8,Paid,Completed,Pune
O105841,C12887,2026-01-31,P1473,7,5573.18,Paid,Completed,Kolkata
O105842,C11343,2026-06-05,P1215,4,14307.4,Paid,Completed,Mumbai
O105843,C11802,2026-05-27,P1231,3,12350.78,Paid,Completed,Bangalore
O105844,C13867,2026-05-11,P1438,3,24996.11,Pending,Cancelled,Delhi
O105845,C12676,2026-06-03,P1387,2,22246.07,Paid,Completed,
O105846,C12081,2026-01-19,P1048,1,6996.23,Paid,Completed,Chennai
O105847,C12315,2026-08-14,P1457,1,17533.42,Paid,Completed,Kolkata
O105848,C10418,2026-08-09,P1097,4,9863.22,Refunded,Completed,Mumbai
O105849,C12369,2026-07-20,P1299,7,9301.61,Paid,Returned,Delhi
O105850,C13348,2026-04-11,P1284,5,9367.55,Failed,Completed,Chennai
O105851,C12096,2026-06-06,P1281,4,16089.6,Paid,Completed, 
O105852,C10708,2026-04-07,P1466,6,13588.2,Paid,Completed,Delhi
O105853,C11794,2026-04-26,P1468,1,18949.73,Paid,Completed,
O105854,C11112,2026-08-02,P1210,3,4078.75,Paid,Completed,Kolkata
O105855,C11440,2026-06-26,P1126,5,10808.05,Paid,Completed,Hyderabad
O105856,C10900,2026-01-05,P1316,5,21549.98,Pending,Returned,Bangalore
O105857,C11336,2026-06-04,P1295,1,378.16,Pending,Completed,Mumbai
O105858,C13289,2026-07-12,P1101,1,15700.26,Paid,Cancelled,Mumbai
O105859,C13033,2026-03-27,P1018,4,19707.7,Paid,Completed,Bangalore
O105860,C11963,2026-08-21,P1209,2,9781.21,Pending,Completed,Chennai
O105861,C13132,2026-04-08,P1141,7,22125.31,Paid,Completed,
O105862,C13905,2026-03-08,P1290,1,18471.59,Paid,Completed,Kolkata
O105863,C11625,2026-03-28,P1337,1,15269.39,Paid,Completed,Bangalore
O105864,C13923,2026-07-17,P1347,4,5198.57,Paid,Processing,Pune
O105865,C10984,2026-03-10,P1146,1,16851.57,Paid,Completed,Mumbai
O105866,C13821,2026-08-11,P1088,6,20894.04,Paid,Cancelled,PUNE
O105867,C13460,2026-03-02,P1334,7,18328.75,,Completed,Hyderabad
O105868,C10797,2026-02-15,P1239,4,14498.96,Paid,Completed,
O105869,C11400,2026-06-01,P1368,6,17950.05,Paid,Completed,Delhi
O105870,C12833,2026-03-17,P1386,7,24429.15,Pending,Completed,Delhi
O105871,C10767,2026-05-11,P1342,1,566.87,Paid,Returned,Bangalore
O105872,C12364,2026-04-21,P1433,3,16699.04,Paid,Completed,Mumbai
O105873,C12140,2026-07-30,P1236,7,19886.92,Paid,Processing,Mumbai
O105874,C11168,2026-03-12,P1139,7,16080.62,Paid,Completed,Kolkata
O105875,C11203,2026-06-25,P1095,1,7045.37,Paid,Completed,Kolkata
O105876,C12066,2026-06-14,P1498,2,20622.11,Pending,Completed,Bangalore
O105877,C11200,2026-05-17,P1181,5,22858.49,Paid,Completed,Chennai
O105878,C10721,2026-03-19,P1347,4,17182.57,Pending,Completed,Bangalore
O105879,C13095,2026-02-21,P1225,2,12922.3,Pending,Completed,Mumbai
O105880,C12328,2026-01-21,P1192,6,9348.13,Paid,Completed,Pune
O105881,C11751,2026-09-10,P1137,4,8452.4,Paid,Completed,Pune
O105882,C10725,2026-02-20,P1369,2,18163.72,Paid,Completed,Chennai
O105883,C12379,2026-07-28,P1282,4,15295.95,Paid,Completed,Bangalore
O105884,C12516,2026-03-17,P1075,6,4174.21,Pending,Completed,Delhi
O105885,C11920,2026-05-03,P1492,4,3785.09,Paid,Completed,Hyderabad
O105886,C11492,2026-06-09,P1355,6,2056.15,Paid,Completed,Mumbai
O105887,C13471,2026-02-13,P1244,-2,17182.74,Paid,Processing,Delhi
O105888,C12821,2026-07-14,P1352,1,8064.8,Paid,Completed,Hyderabad
O105889,C11425,2026-05-15,P1323,4,799.99,Paid,Completed,Mumbai
O105890,C12374,2026-04-23,P1404,4,8641.01,Paid,Completed,Mumbai
O105891,C10935,2026-04-13,P1147,-2,20853.28,Paid,Completed,Mumbai
O105892,C10045,2026-06-23,P1369,7,6417.26,Pending,Completed,Delhi
O105893,C13478,2026-05-03,P1144,5,15948.67,Paid,Completed,Pune
O105894,C13278,2026-03-10,P1115,6,11159.88,Paid,Completed,
O105895,C12559,2026-05-25,P1301,6,13857.73,Paid,Completed,Bangalore
O105896,C13247,2026-08-24,P1417,4,15015.59,Paid,Completed,Bangalore
O105897,C13125,2026-04-06,P1333,4,11533.83,Paid,Processing,Chennai
O105898,C13443,2026-07-07,P1009,3,1729.04,Refunded,Completed,Pune
O105899,C13570,2026-01-30,P1120,3,14322.08,Pending,Completed,Delhi
O105900,C13277,2026-07-06,P1147,6,10118.86,Paid,Completed,Delhi
O105901,C13409,2026-05-01,P1447,3,5237.03,Paid,Completed,Mumbai
O105902,C12008,2026-04-26,P1445,5,22443.75,Paid,Processing,Pune
O105903,C12834,2026-05-06,P1226,6,18480.86,Paid,Completed,Bangalore
O105904,C11334,2026-05-14,P1462,4,7316.49,Paid,Completed, Mumbai 
O105905,C13447,2026-04-14,P1422,5,13612.24,Paid,Completed,Chennai
O105906,C13437,2026-01-18,P1218,6,24088.9,Paid,Completed,Chennai
O105907,C10264,2026-05-04,P1317,5,6362.9,Failed,Processing,Hyderabad
O105908,C11389,2026-02-09,P1078,2,23700.4,Failed,Completed, 
O105909,C10686,2026-02-10,P1466,1,17179.03,Paid,Processing,Chennai
O105910,C10543,2026-07-07,P1345,7,13658.67,Failed,Completed,Chennai
O105911,C11660,2026-09-13,P1139,2,24585.23,Paid,Processing,Bangalore
O105912,C12504,2026-07-27,P1023,6,8542.61,Paid,Completed,Pune
O105913,C11376,2026-01-15,P1308,6,7172.31,Paid,Completed,Delhi
O105914,C11237,2026-07-11,P1227,6,8687.95,Paid,Completed,Hyderabad
O105915,C10378,2026-05-17,P1288,1,18846.2,Pending,Completed,Chennai
O105916,C11532,2026-07-09,P1324,2,8624.06,Refunded,Completed,
O105917,C11885,2026-08-28,P1328,7,2838.23,Paid,Processing,Delhi
O105918,C11596,2026-07-19,P1359,4,16214.51,Paid,Completed,Kolkata
O105919,C12722,2026-05-18,P1461,5,5807.69,Paid,Completed,
O105920,C11153,2026-09-13,P1429,2,402.83,Failed,Completed,Chennai
O105921,C12866,2026-06-19,P1099,2,5219.19,Paid,Completed,Mumbai
O105922,C13533,2026-08-21,P1088,4,20532.89,Paid,Completed,Delhi
O105923,C12366,2026-07-25,P1006,5,23524.13,Pending,Completed,Mumbai
O105924,C11555,2026-05-18,P1353,1,16650.23,Refunded,Completed,Pune
O105925,C10719,2026-06-21,P1170,2,7969.1,Paid,Completed,Mumbai
O105926,C13732,2026-04-13,P1262,1,11081.48,Paid,Completed,
O105927,C13009,2026-07-04,P1350,3,5105.35,Paid,Completed,Kolkata
O105928,C10986,2026-05-03,P1371,6,22055.21,Refunded,Completed,Hyderabad
O105929,C10603,2026-08-12,P1316,2,16739.86,Paid,Completed,Kolkata
O105930,C10197,2026-07-09,P1031,5,2384.99,Failed,Completed,Bangalore
O105931,C10762,2026-08-30,P1212,3,9363.26,Paid,Completed,Kolkata
O105932,C12931,2026-05-19,P1496,3,13589.16,Failed,Completed,Chennai
O105933,C12520,2026-07-21,P1058,2,19994.05,Paid,Completed,Kolkata
O105934,C13872,2026-07-17,P1334,7,23036.46,Paid,Completed,Kolkata
O105935,C11288,2026-09-15,P1029,7,3577.03,Paid,Completed,Pune
O105936,C13148,2026-07-15,P1259,7,20913.52,Paid,Completed,Pune
O105937,C10482,2026-02-02,P1033,2,1924.86,Paid,Completed,Mumbai
O105938,C12252,2026-08-09,P1136,6,6240.11,Paid,Processing,Mumbai
O105939,C11868,2026-04-17,P1315,3,819.0,Paid,Completed,Pune
O105940,C13355,2026-05-24,P1459,7,1876.56,Pending,Completed,Delhi
O105941,C12808,2026-03-06,P1221,2,1100.78,Paid,Completed,Mumbai
O105942,C10777,2026-02-10,P1407,6,3906.39,Paid,Completed,Delhi
O105943,C13938,2026-04-01,P1114,5,21950.24,Paid,Completed,Kolkata
O105944,C13295,2026-06-25,P1182,5,7310.52,Pending,Cancelled,Chennai
O105945,C11419,2026-05-27,P1246,3,12148.97,Paid,Completed,PUNE
O105946,,2026-07-09,P1028,2,12331.77,Paid,Completed,Mumbai
O105947,C13830,2026-01-12,P1309,6,24882.99,Pending,Completed,Pune
O105948,C13563,2026-01-05,P1178,6,9307.42,Paid,Completed,Mumbai
O105949,C12226,2026-06-20,P1376,3,6847.95,Paid,Cancelled,Bangalore
O105950,C12310,2026-06-06,P1277,5,24092.14,Paid,Completed,Hyderabad
O105951,C10426,2026-02-14,P1482,2,14935.38,Paid,Cancelled,Hyderabad
O105952,C10659,2026-06-24,P1275,6,7450.19,Paid,Completed,Pune
O105953,C13933,2026-04-05,P1292,5,7400.9,Paid,Processing,Kolkata
O105954,C13081,2026-07-24,P1127,6,2433.16,Paid,Completed,Kolkata
O105955,C10102,2026-03-15,P1232,2,14054.66,Refunded,Cancelled,Pune
O105956,C12191,2026-06-15,P1306,4,18175.09,Paid,Completed,Hyderabad
O105957,C11382,2026-07-10,P1072,5,12025.43,Paid,Returned,Delhi
O105958,C11247,2026-07-15,P1372,1,22145.59,Paid,Completed,Delhi
O105959,C12228,2026-07-23,P1213,6,12253.93,Paid,Completed,Hyderabad
O105960,C11281,2026-06-04,P1433,6,8855.05,Paid,Completed,
O105961,C11007,2026-08-17,P1207,2,6494.34,Paid,Completed,Mumbai
O105962,C13754,2026-04-04,P1321,4,6309.35,Paid,Completed,Bangalore
O105963,C10159,2026-02-27,P1061,4,8117.89,Paid,Completed,Bangalore
O105964,C11746,2026-05-03,P1251,4,24801.78,Paid,Completed,Bangalore
O105965,C12046,2026-01-07,P1043,5,9212.42,Paid,Completed,Mumbai
O105966,C11761,2026-08-21,P1369,6,13257.62,Paid,Returned,
O105967,C12631,2026-05-22,P1278,1,7084.48,Paid,Completed,Delhi
O105968,C10102,2026-03-11,P1348,4,3845.34,Failed,Processing,Delhi
O105969,C13542,2026-05-03,P1010,6,16252.09,Paid,Completed,Chennai
O105970,C12002,2026-07-08,P1181,3,13766.94,Paid,Completed,Bangalore
O105971,C12216,2026-03-02,P1182,2,1975.31,Paid,Processing, 
O105972,C11852,2026-05-17,P1060,2,22104.84,Paid,Completed,Bangalore
O105973,C11779,2026-04-03,P1482,6,12840.43,Paid,Completed,Pune
O105974,C10747,2026-07-17,P1179,7,8582.4,Refunded,Completed,Kolkata
O105975,C12019,2026-03-04,P1122,1,19550.17,Paid,Completed, Mumbai 
O105976,C11686,2026-05-27,P1021,6,3068.63,Paid,Completed,Hyderabad
O105977,C11873,2026-01-27,P1002,1,12002.37,Paid,Processing,Bangalore
O105978,C10055,2026-05-16,P1238,5,13854.68,Paid,Completed,Pune
O105979,C10523,2026-04-11,P1203,3,19445.59,Refunded,Completed,Pune
O105980,C13055,2026-05-07,P1320,7,9445.04,Paid,Completed,Pune
O105981,C11677,2026-03-22,P1245,2,21417.61,Paid,Completed,Delhi
O105982,C12974,2026-08-01,P1185,4,17532.52,Paid,Completed,Kolkata
O105983,C10684,2026-03-01,P1170,4,19345.56,Paid,Completed,Delhi
O105984,C12795,2026-06-04,P1345,2,24236.22,Paid,Processing,Bangalore
O105985,C11157,2026-06-12,P1481,3,21165.41,Paid,Completed,Mumbai
O105986,C12822,2026-06-08,P1060,3,8865.67,Paid,Processing,Mumbai
O105987,C10347,2026-04-20,P1348,6,16251.53,Paid,Completed,Kolkata
O105988,C11335,2026-01-29,P1052,4,21754.71,Paid,Completed,Delhi
O105989,C10477,2026-08-20,P1493,2,13270.5,Refunded,Completed,Hyderabad
O105990,C12520,2026-07-31,P1160,4,17165.16,Paid,Completed,Pune
O105991,C11571,2026-04-23,P1223,5,4554.85,Paid,Completed,Chennai
O105992,C10297,2026-08-23,P1024,2,20453.08,Paid,Completed,Kolkata
O105993,C12107,2026-04-26,P1305,3,19009.28,Paid,Completed,Mumbai
O105994,C10099,2026-02-23,P1497,4,22255.68,Paid,Cancelled,Kolkata
O105995,C13276,2026-01-10,P1302,1,17840.67,Paid,Completed,Mumbai
O105996,C13756,2026-01-16,P1121,-3,21959.44,Refunded,Completed,Chennai
O105997,C13242,2026-03-04,P1185,5,4306.74,Paid,Completed,Bangalore
O105998,C13809,2026-09-11,P1355,1,20397.09,Paid,Returned,Pune
O105999,C13591,2026-07-02,P1065,5,23838.29,Paid,Completed,Bangalore
O106000,C13582,2026-03-27,P1206,5,20443.04,Paid,Completed,Bangalore
O106001,C10982,2026-03-14,P1268,3,15496.13,Pending,Cancelled,Chennai
O106002,C10925,2026-03-03,P1425,3,23184.55,Refunded,Completed,Mumbai
O106003,C13240,2026-02-10,P1014,2,2633.81,Failed,Cancelled,Bangalore
O106004,C11967,2026-07-08,P1005,4,716.56,Paid,Completed,Bangalore
O106005,C13772,2026-08-17,P1252,7,24143.41,Paid,Completed,Hyderabad
O106006,C13591,2026-02-17,P1084,7,17170.23,Paid,Completed,Hyderabad
O106007,C13575,2026-05-24,P1041,6,3119.91,Paid,Processing,Delhi
O106008,C11305,2026-06-12,P1217,1,8698.3,Pending,Completed,Kolkata
O106009,C10532,2026-03-22,P1162,4,18795.41,Paid,Processing,Hyderabad
O106010,C12713,2026-04-18,P1236,7,18834.57,Failed,Completed,Kolkata
O106011,C11763,2026-07-05,P1081,4,4498.79,Failed,Processing,Kolkata
O106012,C13738,2026-05-24,P1261,7,11912.65,Paid,Completed,Kolkata
O106013,C13418,2026-04-01,P1077,5,20240.58,Paid,Completed,Pune
O106014,C13718,2026-08-10,P1401,1,24179.89,Paid,Completed,Delhi
O106015,C12273,2026-08-24,P1298,-4,15677.37,Paid,Cancelled,Kolkata
O106016,C12106,2026-05-13,P1147,4,16061.89,Paid,Completed,Mumbai
O106017,C13391,2026-05-17,P1462,5,11892.93,Paid,Processing,Pune
O106018,C12049,2026-09-13,P1436,3,13614.73,Paid,Completed,Hyderabad
O106019,C13602,2026-01-25,P1108,5,2743.66,Paid,Completed,Mumbai
O106020,C10137,2026-02-27,P1047,4,8934.83,Paid,Completed,Mumbai
O106021,C11436,2026-09-12,P1154,6,12830.15,Paid,Completed,Pune
O106022,C13342,2026-04-10,P1471,4,7092.04,Paid,Completed,
O106023,C10840,2026-03-25,P1075,4,9187.78,Paid,Cancelled,Mumbai
O106024,C11597,2026-01-13,P1128,7,24288.56,Refunded,Completed,Kolkata
O106025,C10040,2026-07-30,P1118,1,428.5,Paid,Processing,Kolkata
O106026,C11207,2026-06-24,P1269,1,7775.29,Paid,Completed,Kolkata
O106027,C11275,2026-03-17,P1415,6,14723.66,Paid,Cancelled,Bangalore
O106028,C12932,2026-04-24,P1322,4,7190.48,Pending,Completed,Kolkata
O106029,C12711,2026-08-16,P1009,1,17008.66,Paid,Completed,Hyderabad
O106030,C11781,2026-08-25,P1409,5,7692.09,Paid,Completed,Kolkata
O106031,C12916,2026-08-20,P1222,5,16063.73,Refunded,Cancelled,Chennai
O106032,C11714,2026-03-09,P1329,7,21291.61,Paid,Completed, Hyderabad 
O106033,C11739,2026-08-09,P1064,6,16568.51,Paid,Completed,Chennai
O106034,C12584,2026-07-24,P1177,6,1532.15,Failed,Completed,Hyderabad
O106035,C12893,2026-06-15,P1176,2,19941.77,Paid,Returned,Delhi
O106036,C13390,2026-07-28,P1031,3,5556.19,Paid,Completed,BANGALORE
O106037,C13008,2026-04-07,P1338,5,15979.35,Paid,Cancelled,Chennai
O106038,C12683,2026-04-10,P1064,3,16274.32,Paid,Completed,Kolkata
O106039,C12247,2026-08-28,P1025,2,20152.31,Paid,Completed,Chennai
O106040,C11233,2026-01-02,P1196,2,12793.83,Paid,Completed,Mumbai
O106041,C11045,2026-02-27,P1409,6,9586.3,Failed,Returned,Kolkata
O106042,C13375,2026-05-23,P1229,3,13095.3,Paid,Completed,Kolkata
O106043,C12871,2026-02-01,P1064,4,13780.2,Paid,Completed,Chennai
O106044,C12663,2026-01-24,P1477,3,20591.99,Paid,Processing,Hyderabad
O106045,C11036,2026-07-02,P1240,5,5365.25,Paid,Completed,Pune
O106046,C13882,2026-03-20,P1395,3,21216.75,Paid,Completed,Chennai
O106047,C10325,2026-08-13,P1483,5,9332.98,Paid,Completed,Delhi
O106048,C13355,2026-02-02,P1291,5,18673.4,Refunded,Cancelled,Chennai
O106049,C10843,2026-01-13,P1151,5,8592.1,,Completed,Pune
O106050,C11570,2026-07-08,P1425,4,17809.47,Refunded,Returned,Mumbai
O106051,C11712,2026-06-16,P1310,4,20039.73,Failed,Completed,Chennai
O106052,C12652,2026-01-24,P1182,2,14084.22,Paid,Completed,Kolkata
O106053,C12188,2026-01-19,P1088,1,15602.75,Paid,Completed,Chennai
O106054,C10744,2026-01-13,P1263,4,17781.69,Paid,Processing,Pune
O106055,C10120,2026-03-19,P1459,7,17304.16,Paid,Completed,Mumbai
O106056,C12871,2026-09-05,P1188,7,18267.16,Paid,Completed,Mumbai
O106057,C12021,2026-04-02,P1026,4,21286.98,Paid,Completed,Hyderabad
O106058,C11448,2026-03-07,P1250,2,5746.76,Paid,Completed,Hyderabad
O106059,C11139,2026-02-03,P1459,2,5603.87,Paid,Completed,
O106060,C13294,2026-06-08,P1190,2,24275.86,,Completed,Delhi
O106061,C13184,2026-04-06,P1127,7,21327.62,Paid,Completed,Hyderabad
O106062,C13306,2026-06-13,P1415,3,14915.12,Pending,Completed,Delhi
O106063,C10877,2026-08-26,P1315,5,502.02,Paid,Cancelled,Chennai
O106064,C13410,2026-04-10,P1418,7,21412.53,Paid,Completed,Pune
O106065,C13945,2026-03-03,P1143,4,18864.44,Paid,Completed,Delhi
O106066,C12398,2026-08-06,P1419,6,23922.49,Paid,Completed,Delhi
O106067,C10188,2026-01-14,P1311,-3,625.1,Paid,Completed,Delhi
O106068,C12811,2026-06-04,P1157,1,1004.59,Paid,Completed,Delhi
O106069,C12154,2026-04-27,P1228,2,13081.03,Paid,Processing,Hyderabad
O106070,C12850,2026-03-05,P1380,1,21444.42,Paid,Completed,Pune
O106071,C10753,2026-04-22,P1031,6,24785.51,,Completed,Pune
O106072,C12425,2026-07-23,P1078,6,8204.62,Paid,Completed,Pune
O106073,C12158,2026-02-14,P1276,6,1198.18,Failed,Processing,Bangalore
O106074,C12411,2026-09-11,P1055,7,5129.05,Refunded,Processing,Mumbai
O106075,C12913,2026-03-26,P1423,2,21962.16,Paid,Completed,Hyderabad
O106076,C12178,2026-01-18,P1348,2,11821.32,Pending,Processing,Pune
O106077,C11288,2026-04-12,P1053,1,21376.68,Paid,Cancelled,Kolkata
O106078,C11237,2026-03-04,P1413,5,11264.53,Paid,Completed,Bangalore
O106079,C12782,2026-04-12,P1472,6,1618.73,Paid,Completed,Hyderabad
O106080,C12657,2026-07-13,P1019,1,15554.11,Failed,Cancelled,Pune
O106081,C11689,2026-06-27,P1201,3,11061.31,Paid,Returned,Hyderabad
O106082,C11415,2026-06-29,P1222,4,12436.42,Paid,Completed,
O106083,C12482,2026-03-20,P1128,4,23739.58,Paid,Cancelled,Bangalore
O106084,C11249,2026-07-20,P1329,7,11589.75,Paid,Processing,Hyderabad
O106085,C13856,2026-04-01,P1145,5,19974.23,Paid,Processing,Bangalore
O106086,C12387,2026-01-14,P1368,5,1755.14,Paid,Completed,Mumbai
O106087,C12369,2026-04-06,P1227,5,12132.26,Paid,Completed,Kolkata
O106088,C10545,2026-09-06,P1440,1,14791.36,Paid,Completed,Pune
O106089,C12440,2026-05-07,P1314,1,3096.81,Failed,Completed,Hyderabad
O106090,C11180,2026-06-26,P1383,7,7765.16,Pending,Processing,Chennai
O106091,C11808,2026-03-07,P1127,6,18567.96,Paid,Completed,Kolkata
O106092,C12154,2026-07-11,P1140,1,4842.49,Paid,Completed,Chennai
O106093,C11913,2026-06-30,P1287,2,3472.75,Paid,Completed,Pune
O106094,C13240,2026-04-20,P1469,1,7692.11,Paid,Completed,Mumbai
O106095,C10398,2026-05-01,P1069,4,21516.35,Paid,Completed,Pune
O106096,C10669,2026-03-17,P1160,4,19144.7,Paid,Completed,Hyderabad
O106097,C10628,2026-03-28,P1448,2,19487.0,Paid,Processing,Kolkata
O106098,C13269,2026-03-19,P1002,1,8264.7,Paid,Processing,Delhi
O106099,C10473,2026-08-15,P1388,1,2743.79,Paid,Completed,mumbai
O106100,C13888,2026-04-27,P1369,7,1089.23,Paid,Completed,Bangalore
O106101,C13879,2026-04-08,P1474,3,14779.1,Paid,Processing,Bangalore
O106102,C13970,2026-03-31,P1011,3,17646.45,Paid,Cancelled,Kolkata
O106103,C13921,2026-01-01,P1288,7,9633.91,Failed,Processing,Kolkata
O106104,C10596,2026-05-28,P1488,4,13362.89,Paid,Completed,Mumbai
O106105,C12631,2026-07-06,P1026,5,7191.4,Paid,Completed,Bangalore
O106106,C11600,2026-08-31,P1368,7,9298.26,Paid,Processing,Kolkata
O106107,C12929,2026-04-24,P1380,6,18326.46,Paid,Completed,Delhi
O106108,C11624,2026-07-01,P1012,7,18040.04,Paid,Completed,Pune
O106109,,2026-04-26,P1365,-1,993.87,,Cancelled,Delhi
O106110,,2026-03-08,P1122,6,23622.52,Paid,Completed,Hyderabad
O106111,C11979,2026-04-27,P1202,2,6944.59,Failed,Returned,Pune
O106112,C12961,2026-08-05,P1253,1,22717.39,Failed,Completed,Chennai
O106113,C12601,2026-08-07,P1202,7,12943.85,Paid,Completed,Pune
O106114,C12632,2026-02-14,P1163,3,12629.8,Paid,Completed,Hyderabad
O106115,C11397,2026-06-29,P1360,6,11430.15,Paid,Completed,Mumbai
O106116,C11010,2026-01-18,P1185,4,23083.96,Paid,Completed,Kolkata
O106117,C13544,2026-08-29,P1319,6,5440.27,Pending,Cancelled,Mumbai
O106118,C10098,2026-07-23,P1433,7,15407.64,Paid,Completed,Pune
O106119,C10692,2026-02-16,P1121,2,8149.21,Pending,Processing,Pune
O106120,C10531,2026-01-26,P1178,5,22906.39,Paid,Completed,Mumbai
O106121,C13800,2026-08-24,P1131,7,4482.71,Paid,Completed,Chennai
O106122,C10020,2026-01-24,P1299,4,17001.89,Paid,Completed,Delhi
O106123,C10032,2026-04-06,P1017,1,10717.43,Paid,Cancelled,Kolkata
O106124,C10907,2026-07-19,P1017,1,16632.2,Paid,Completed, Bangalore 
O106125,C11117,2026-09-12,P1475,3,4192.91,Paid,Processing,Delhi
O106126,C12241,2026-03-03,P1005,7,10023.38,Refunded,Completed,Kolkata
O106127,C13847,2026-03-23,P1186,2,2949.38,Paid,Completed,Bangalore
O106128,C11861,2026-04-13,P1190,5,24228.79,Pending,Processing,Pune
O106129,C11156,2026-07-15,P1042,7,5585.61,Paid,Completed,Chennai
O106130,C13270,2026-01-20,P1249,7,24832.69,Paid,Completed,Bangalore
O106131,C11544,2026-02-20,P1196,5,10636.9,Paid,Completed,Hyderabad
O106132,C10567,2026-01-08,P1495,2,2067.26,Paid,Processing,Bangalore
O106133,C13180,2026-09-09,P1202,3,734.11,Paid,Completed,Pune
O106134,C10009,2026-03-05,P1452,1,15094.22,Paid,Completed,Delhi
O106135,C10821,2026-03-21,P1264,5,15483.82,Failed,Completed,Hyderabad
O106136,C12542,2026-07-22,P1406,2,13262.39,Paid,Completed,mumbai
O106137,C10410,2026-02-21,P1266,3,1940.06,Paid,Completed,Mumbai
O106138,C11024,2026-07-01,P1188,1,8488.16,Paid,Completed,Pune
O106139,C11574,2026-04-24,P1334,2,9169.05,Paid,Processing,Bangalore
O106140,C11586,2026-04-04,P1472,3,17708.97,Paid,Processing,Chennai
O106141,C13894,2026-02-15,P1272,4,10645.71,Paid,Completed,BANGALORE
O106142,C12704,2026-09-10,P1177,7,14452.29,Paid,Completed,Delhi
