product_id,warehouse_id,stock_available,reorder_level,daily_demand,last_restock_date,supplier
P1107,W107,1,234,37.46,2026-05-13,Supplier_B
P1486,W105,194,118,18.63,2026-06-30,Supplier_A
P1449,W115,102,294,106.85,2026-01-09,Supplier_D
P1056,W114,306,166,4.06,2026-04-26,Supplier_C
P1167,W110,325,64,65.11,2026-04-02,Supplier_D
P1310,W111,483,259,4.64,2026-04-11,Supplier_A
P1036,W104,132,250,32.69,2026-03-05,Supplier_D
P1147,W108,213,88,95.29,2026-03-18,Supplier_B
P1240,W117,488,96,14.96,2026-05-15,Supplier_D
P1413,W103,356,277,18.75,2026-02-27,Supplier_B
P1273,W118,354,92,99.58,2026-05-11,Supplier_A
P1243,W111,924,112,116.55,2026-03-23,Supplier_D
P1346,W105,50,204,48.29,2026-09-08,Supplier_D
P1148,W114,296,151,88.39,2026-05-16,Supplier_A
P1398,W101,441,287,88.85,2026-03-07,Supplier_C
P1153,W110,194,90,45.77,2026-06-18,
P1001,W111,950,276,42.98,2026-02-22,Supplier_D
P1103,W109,734,299,92.87,2026-07-04,Supplier_A
P1112,W118,305,57,10.68,2026-07-14,Supplier_C
P1019,W108,785,218,117.41,2026-06-14,Supplier_C
P1239,W116,692,293,103.5,2026-06-03,Supplier_C
P1045,W111,27,107,10.96,2026-06-19, 
P1270,W106,-5,73,109.07,2026-03-19,Supplier_B
P1090,W119,703,192,79.13,2026-09-04,Supplier_A
P1430,W109,492,202,2.71,2026-04-22,Supplier_B
P1496,W114,533,253,92.33,2026-08-23,Supplier_C
P1295,W101,928,219,140.77,2026-04-05,Supplier_B
P1377,W117,334,146,77.71,2026-01-12,Supplier_B
P1110,W110,413,255,130.53,2026-05-13,Supplier_D
P1048,W103,838,69,3.55,2026-02-28,Supplier_D
P1031,W100,33,252,26.73,2026-08-12,Supplier_A
P1339,W107,915,222,61.99,2026-04-13,Supplier_D
P1465,W117,991,198,81.93,2026-05-17,Supplier_C
P1156,W119,476,184,141.91,2026-03-27,Supplier_D
P1074,W100,525,73,22.71,2026-05-17,Supplier_C
P1104,W118,18,257,40.1,2026-03-03,Supplier_C
P1271,W112,903,144,69.56,2026-06-13,Supplier_C
P1305,W103,346,62,52.07,2026-01-10,Supplier_D
P1250,W103,67,261,105.73,2026-05-29,Supplier_A
P1118,W107,306,198,36.92,2026-01-31,Supplier_D
P1434,W108,5,191,64.35,2026-01-06,Supplier_B
P1199,W100,599,278,24.75,2026-07-18,Supplier_B
P1331,W105,965,80,21.07,2026-01-11,Supplier_A
P1422,W115,656,247,28.99,2026-07-22,Supplier_D
P1356,W102,914,52,61.26,2026-09-10,Supplier_A
P1376,W113,872,296,14.61,2026-01-07,Supplier_D
P1328,W113,465,75,91.58,2026-09-11,Supplier_B
P1385,W115,780,82,63.9,2026-07-24,Supplier_B
P1468,W109,122,297,40.91,2026-03-06,Supplier_D
P1409,W111,279,161,91.92,2026-05-18,Supplier_A
P1195,W116,483,74,96.12,2026-01-16,Supplier_B
P1329,W106,532,86,136.28,2026-03-07,Supplier_A
P1304,W102,510,240,6.65,2026-04-21,SUPPLIER_C
P1028,W119,2,220,142.25,2026-04-21,SUPPLIER_C
P1140,W111,842,207,61.05,2026-01-27,Supplier_C
P1478,W112,643,270,42.13,2026-01-16,Supplier_D
P1478,W109,696,210,36.69,2026-04-04,Supplier_B
P1228,W111,795,102,124.52,2026-08-29,Supplier_B
P1292,W113,633,197,52.82,2026-04-22,Supplier_D
P1116,W114,774,234,13.48,2026-04-29,Supplier_D
P1480,W119,827,187,73.24,2026-06-14,Supplier_A
P1039,W106,998,286,86.69,2026-03-20,Supplier_C
P1258,W118,473,233,13.82,2026-04-02,Supplier_C
P1297,W101,23,75,99.04,2026-06-12,Supplier_D
P1249,W106,149,76,142.22,2026-09-10,Supplier_B
P1260,W106,747,79,131.66,2026-01-13,Supplier_C
P1437,W109,217,184,148.66,2026-03-14,Supplier_D
P1147,W101,84,60,95.58,2026-07-24,Supplier_B
P1359,W118,190,53,25.58,2026-09-12,Supplier_A
P1342,W111,471,71,82.25,2026-03-22,Supplier_A
P1423,W101,19,223,51.53,2026-02-04,Supplier_B
P1055,W119,331,98,75.99,2026-03-27,Supplier_B
P1274,W117,84,242,50.4,2026-06-30,Supplier_C
P1441,W108,758,134,67.35,2026-09-08,Supplier_D
P1296,W106,270,180,36.83,2026-02-08,Supplier_C
P1440,W100,686,222,118.83,2026-07-04,Supplier_D
P1232,W108,541,65,133.54,2026-08-20,Supplier_A
P1155,W117,521,200,84.24,2026-09-09,Supplier_C
P1016,W116,9,223,104.54,2026-04-29,Supplier_B
P1005,W106,951,299,15.12,2026-03-04,Supplier_B
P1356,W103,427,100,80.29,2026-09-03,Supplier_C
P1273,W111,463,140,60.57,2026-06-18,Supplier_A
P1251,W119,179,142,72.48,2026-05-04,Supplier_C
P1445,W102,275,137,34.39,2026-07-27,Supplier_C
P1039,W116,513,67,48.1,2026-04-27,Supplier_C
P1093,W110,45,207,4.31,2026-08-16,Supplier_B
P1452,W105,741,161,32.96,2026-07-15,Supplier_B
P1280,W114,729,288,148.29,2026-01-22,Supplier_B
P1453,W111,39,255,80.18,2026-04-23,Supplier_B
P1412,W106,761,125,92.16,2026-07-21,Supplier_C
P1242,W118,875,287,149.36,2026-03-01,Supplier_B
P1416,W116,280,112,113.47,2026-05-24,Supplier_D
P1221,W115,277,194,139.85,2026-05-03,Supplier_D
P1257,W106,424,108,124.08,2026-07-29,Supplier_C
P1153,W106,721,75,21.66,2026-03-26,Supplier_B
P1297,W118,167,64,93.92,2026-03-23,Supplier_A
P1380,W110,10,59,67.59,2026-04-07,Supplier_A
P1060,W106,632,234,145.87,2026-04-17,Supplier_D
P1362,W107,374,170,106.95,2026-07-30,Supplier_C
P1418,W117,578,119,22.03,2026-02-07,Supplier_A
P1153,W118,778,242,134.42,2026-06-22,Supplier_A
P1207,W101,298,212,101.56,2026-08-14,Supplier_B
P1278,W114,945,249,54.71,2026-02-25,
P1201,W100,291,253,31.58,2026-09-01,
P1146,W102,506,191,122.36,2026-04-17,Supplier_D
P1258,W118,275,190,41.16,2026-01-06,Supplier_B
P1012,W115,425,132,104.68,2026-01-27,Supplier_C
P1237,W105,352,172,136.44,2026-04-10,Supplier_C
P1126,W101,396,75,68.14,2026-01-15,Supplier_D
P1025,W117,678,59,30.45,2026-07-08,Supplier_C
P1431,W115,651,75,101.72,2026-07-14,Supplier_B
P1028,W114,140,82,125.33,2026-06-08,Supplier_C
P1249,W116,411,235,100.78,2026-05-09,Supplier_C
P1189,W111,205,218,9.16,2026-02-11,Supplier_D
P1058,W112,958,154,87.1,2026-06-14,Supplier_B
P1384,W100,326,61,28.76,2026-07-26,Supplier_A
P1220,W105,280,83,149.7,2026-09-06,Supplier_B
P1313,W117,773,219,78.84,2026-06-06,
P1299,W115,175,244,101.5,2026-03-18,Supplier_A
P1212,W100,371,64,139.17,2026-08-21,Supplier_D
P1238,W100,644,143,56.99,2026-06-12,Supplier_C
P1467,W106,935,102,113.16,2026-04-17,Supplier_C
P1249,W112,386,242,58.68,2026-04-09,Supplier_C
P1473,W116,1,137,92.77,2026-02-19,Supplier_C
P1374,W108,284,199,84.76,2026-05-05,Supplier_D
P1408,W111,629,128,110.42,2026-01-10,Supplier_B
P1040,W105,626,165,14.83,2026-03-08,Supplier_D
P1271,W115,481,244,7.45,2026-02-14,Supplier_B
P1494,W103,79,269,37.21,2026-06-17,Supplier_D
P1450,W112,868,193,92.49,2026-09-09,Supplier_D
P1184,W110,260,229,41.67,2026-05-03,Supplier_A
P1221,W100,220,96,97.58,2026-03-21,Supplier_D
P1391,W103,523,82,65.25,2026-01-04,Supplier_B
P1181,W106,504,121,50.92,2026-04-18,Supplier_A
P1385,W118,154,286,133.11,2026-07-30,Supplier_B
P1436,W100,48,213,111.73,2026-02-21,Supplier_B
P1489,W114,632,62,41.85,2026-07-13,Supplier_B
P1187,W100,561,145,120.46,2026-04-05,Supplier_B
P1082,W105,237,293,99.76,2026-03-14,Supplier_C
P1233,W112,380,212,109.26,2026-09-15,Supplier_C
P1385,W116,251,238,32.67,2026-08-29,Supplier_B
P1381,W112,810,145,139.36,2026-05-28,Supplier_A
P1095,W109,337,127,91.14,2026-08-30,
P1155,W108,899,158,127.01,2026-04-30,Supplier_C
P1226,W110,482,106,45.37,2026-02-14,Supplier_D
P1368,W111,286,236,121.61,2026-02-02,Supplier_D
P1465,W115,631,202,128.02,2026-01-08,Supplier_C
P1445,W115,288,53,33.7,2026-03-07,Supplier_A
P1305,W100,996,256,80.05,2026-01-31,Supplier_A
P1338,W104,692,159,34.38,2026-05-31,Supplier_D
P1237,W110,904,134,7.72,2026-02-27,Supplier_D
P1119,W118,267,197,84.96,2026-07-28,Supplier_C
P1263,W100,62,170,143.21,2026-02-18,Supplier_B
P1009,W109,28,167,28.35,2026-02-02,Supplier_A
P1119,W113,749,271,72.34,2026-04-07,Supplier_D
P1197,W118,193,216,120.21,2026-05-08,Supplier_D
P1235,W101,154,220,6.18,2026-08-08,
P1314,W110,78,294,144.85,2026-03-30,Supplier_D
P1329,W106,709,254,99.58,2026-07-09,Supplier_C
P1464,W110,157,150,117.99,2026-09-02,Supplier_D
P1441,W107,637,240,68.85,2026-02-01,Supplier_A
P1424,W116,664,248,17.54,2026-02-22,Supplier_C
P1265,W102,285,107,128.68,2026-07-10,Supplier_B
P1107,W117,543,76,139.76,2026-07-28,Supplier_D
P1250,W114,487,119,92.05,2026-08-30,Supplier_C
P1406,W118,632,212,121.3,2026-02-25,Supplier_A
P1248,W106,26,257,75.41,2026-08-01,Supplier_D
P1122,W102,965,268,135.31,2026-06-28,Supplier_A
P1003,W116,-6,297,69.06,2026-03-23,Supplier_D
P1261,W118,692,242,29.78,2026-08-10,Supplier_A
P1178,W117,412,207,54.18,2026-05-03,Supplier_A
P1458,W101,910,149,97.5,2026-01-05,Supplier_A
P1263,W107,12,178,66.2,2026-03-26,Supplier_C
P1291,W110,625,224,12.71,2026-07-28,
P1395,W117,94,131,19.59,2026-08-04,Supplier_D
P1140,W119,90,259,3.96,2026-01-24,Supplier_C
P1287,W117,981,146,20.2,2026-04-15,Supplier_B
P1178,W100,942,217,62.82,2026-03-12,Supplier_B
P1232,W102,816,79,43.79,2026-08-15,Supplier_B
P1000,W102,644,114,38.59,2026-04-18,Supplier_B
P1396,W119,261,53,134.15,2026-07-28,Supplier_D
P1120,W117,10,81,82.97,2026-08-11,Supplier_A
P1014,W117,201,180,128.18,2026-07-16,Supplier_B
P1169,W109,129,225,90.02,2026-04-02,Supplier_C
P1231,W114,882,98,149.98,2026-01-11,Supplier_C
P1126,W114,775,80,80.82,2026-02-04,Supplier_D
P1015,W109,680,259,37.28,2026-04-15,Supplier_C
P1272,W111,184,96,133.61,2026-08-22, Supplier_B 
P1005,W110,805,234,11.34,2026-05-25,
P1340,W105,643,260,20.71,2026-02-04,Supplier_B
P1350,W114,527,85,78.61,2026-03-23,Supplier_C
P1204,W102,356,78,51.85,2026-04-18,Supplier_C
P1083,W107,837,88,56.93,2026-02-06,Supplier_A
P1023,W115,303,228,139.89,2026-08-15,Supplier_D
P1438,W110,603,277,94.85,2026-06-26,Supplier_D
P1203,W119,624,87,128.25,2026-07-13,Supplier_A
P1216,W103,280,179,70.7,2026-09-06,supplier_a
P1383,W118,442,112,132.59,2026-04-20,Supplier_A
P1086,W111,989,201,44.54,2026-06-23,Supplier_D
P1458,W119,702,256,109.45,2026-01-24,Supplier_A
P1138,W102,805,196,61.47,2026-03-31,Supplier_A
P1466,W113,602,180,30.54,2026-03-08,Supplier_C
P1031,W113,360,178,45.05,2026-01-06,Supplier_D
P1297,W116,261,100,30.55,2026-05-21,Supplier_C
P1288,W111,698,294,6.53,2026-09-10,Supplier_A
P1464,W115,812,76,134.32,2026-04-23,Supplier_B
P1414,W111,964,51,135.95,2026-01-12,Supplier_D
P1374,W105,751,143,9.65,2026-02-18,Supplier_D
P1246,W100,89,209,35.66,2026-03-08,Supplier_D
P1427,W112,734,166,124.98,2026-05-15,Supplier_B
P1067,W106,526,131,45.22,2026-01-15,Supplier_C
P1309,W111,-2,54,35.25,2026-08-17,Supplier_B
P1404,W102,891,90,5.96,2026-05-24,Supplier_A
P1204,W116,-8,254,44.81,2026-04-01,Supplier_A
P1382,W107,101,241,120.66,2026-05-23,Supplier_D
P1454,W110,956,280,54.42,2026-02-20,Supplier_D
P1203,W119,846,235,103.01,2026-04-20,Supplier_C
P1392,W101,610,233,37.59,2026-04-21,Supplier_B
P1284,W109,29,291,128.28,2026-06-30,Supplier_D
P1072,W116,130,272,38.31,2026-08-03,Supplier_A
P1362,W108,21,102,23.82,2026-08-28,Supplier_C
P1156,W115,736,129,25.19,2026-03-17,Supplier_A
P1429,W115,789,182,33.09,2026-01-16,Supplier_B
P1205,W116,595,208,94.55,2026-08-31,Supplier_B
P1039,W107,660,203,28.17,2026-02-02,Supplier_C
P1403,W101,544,89,51.16,2026-01-10,Supplier_A
P1487,W105,493,97,36.77,2026-02-25,Supplier_A
P1137,W117,26,56,149.28,2026-05-19,Supplier_A
P1463,W119,855,299,35.82,2026-09-05,Supplier_C
P1442,W118,488,176,141.93,2026-04-25,Supplier_C
P1054,W100,786,82,48.07,2026-05-22,Supplier_A
P1484,W102,831,157,120.84,2026-03-13,Supplier_A
P1129,W102,698,180,112.86,2026-08-28,Supplier_B
P1198,W119,542,53,124.16,2026-03-30,Supplier_C
P1255,W105,283,292,81.06,2026-03-30,Supplier_A
P1192,W112,308,292,140.65,2026-01-26,Supplier_B
P1197,W117,340,294,21.64,2026-07-08,
P1429,W102,485,184,49.78,2026-01-06, Supplier_A 
P1176,W109,625,90,133.88,2026-01-14,Supplier_D
P1097,W101,87,277,115.4,2026-02-23,Supplier_D
P1001,W110,241,97,114.04,2026-07-04,Supplier_C
P1158,W108,785,229,128.54,2026-02-08,
P1147,W106,516,159,84.83,2026-08-26,Supplier_B
P1034,W115,501,163,93.46,2026-05-26,Supplier_C
P1309,W115,86,87,120.52,2026-07-29,Supplier_D
P1317,W105,761,160,68.97,2026-03-09,Supplier_D
P1064,W100,522,195,85.88,2026-03-07,Supplier_A
P1430,W101,735,166,45.14,2026-01-10,Supplier_A
P1006,W116,594,278,36.88,2026-07-28,Supplier_C
P1353,W111,888,84,1.77,2026-08-03, Supplier_D 
P1175,W104,512,295,88.43,2026-09-04,Supplier_A
P1184,W110,598,71,17.07,2026-05-06,Supplier_D
P1436,W114,670,135,2.34,2026-07-29,Supplier_C
P1266,W118,946,273,16.89,2026-05-21,Supplier_B
P1226,W108,978,133,7.23,2026-05-03,Supplier_D
P1290,W119,375,91,119.5,2026-05-17,Supplier_B
P1143,W103,889,246,9.44,2026-02-02,Supplier_A
P1308,W109,949,287,147.24,2026-07-10,Supplier_C
P1188,W113,244,126,108.58,2026-03-25,Supplier_A
P1306,W107,507,166,54.11,2026-05-08,Supplier_B
P1241,W115,292,286,30.5,2026-07-03,Supplier_C
P1037,W104,434,292,75.31,2026-04-04,Supplier_D
P1210,W114,473,159,12.3,2026-02-01,Supplier_D
P1074,W112,838,89,47.66,2026-03-11,Supplier_C
P1221,W118,837,234,111.17,2026-01-22,Supplier_C
P1226,W103,508,184,106.45,2026-02-05,Supplier_A
P1097,W100,424,92,73.31,2026-07-21,Supplier_C
P1025,W107,749,242,22.14,2026-07-25,Supplier_D
P1139,W115,611,244,24.01,2026-07-08,Supplier_B
P1247,W110,391,200,106.53,2026-02-24,Supplier_B
P1080,W103,863,103,25.14,2026-07-05,
P1299,W106,254,149,82.56,2026-02-05,Supplier_C
P1381,W119,571,105,95.82,2026-08-26,Supplier_B
P1087,W102,331,150,12.73,2026-05-15,Supplier_D
P1254,W109,766,88,63.16,2026-09-09,Supplier_A
P1224,W101,184,268,102.22,2026-08-14,Supplier_C
P1275,W105,164,228,93.45,2026-03-23,Supplier_A
P1123,W113,427,262,3.2,2026-05-05,Supplier_C
P1121,W104,602,119,42.33,2026-05-25,Supplier_A
P1356,W114,671,200,67.92,2026-04-18,Supplier_C
P1363,W107,910,247,73.64,2026-08-09,Supplier_D
P1172,W119,577,211,122.02,2026-07-21,Supplier_A
P1337,W101,159,207,29.93,2026-08-03,Supplier_D
P1168,W113,96,284,30.09,2026-05-25,Supplier_D
P1206,W106,383,90,2.95,2026-08-13,Supplier_D
P1108,W110,517,289,117.78,2026-05-30,Supplier_D
P1161,W110,667,187,61.85,2026-08-09,Supplier_C
P1383,W103,530,271,52.43,2026-06-21,Supplier_D
P1301,W115,385,127,146.76,2026-01-04,Supplier_C
P1279,W104,325,182,60.39,2026-04-22,Supplier_D
P1401,W110,94,297,11.64,2026-05-04,Supplier_C
P1297,W107,446,249,23.97,2026-07-03,Supplier_A
P1283,W107,921,57,121.31,2026-01-10,Supplier_D
P1398,W115,710,136,130.55,2026-05-17,Supplier_A
P1196,W105,248,119,52.08,2026-07-16,Supplier_A
P1349,W104,308,256,149.68,2026-01-25,Supplier_A
P1308,W113,770,284,132.04,2026-02-22,Supplier_D
P1378,W102,391,126,89.66,2026-06-14,Supplier_D
P1280,W107,267,92,137.95,2026-03-10,Supplier_B
P1324,W111,48,281,48.54,2026-08-18,Supplier_B
P1282,W100,315,208,15.24,2026-07-27,Supplier_B
P1292,W100,558,133,131.75,2026-06-28,Supplier_C
P1207,W109,728,91,104.38,2026-01-20,Supplier_D
P1031,W108,921,153,141.47,2026-07-21,Supplier_B
P1101,W112,587,173,34.55,2026-01-18,Supplier_A
P1155,W118,665,158,6.64,2026-05-07,Supplier_A
P1131,W108,438,158,27.55,2026-01-19,supplier_c
P1093,W116,511,53,57.14,2026-08-21,Supplier_C
P1385,W118,125,81,149.91,2026-07-05,Supplier_B
P1271,W100,451,273,110.1,2026-09-14,Supplier_C
P1165,W113,529,139,70.85,2026-06-25,Supplier_A
P1488,W107,843,78,122.88,2026-07-29,Supplier_A
P1021,W100,2,142,122.55,2026-04-14,Supplier_B
P1155,W112,386,204,75.09,2026-08-01,Supplier_C
P1360,W114,572,268,111.51,2026-04-30,Supplier_A
P1279,W112,362,240,19.15,2026-03-09,Supplier_B
P1118,W110,562,116,10.02,2026-03-30,Supplier_D
P1481,W118,204,161,50.15,2026-03-04,Supplier_D
P1228,W107,594,72,24.23,2026-05-13,Supplier_D
P1137,W102,394,273,85.27,2026-06-22,Supplier_D
P1152,W110,853,253,70.21,2026-09-06,Supplier_A
P1264,W115,132,114,111.91,2026-07-12,Supplier_A
P1106,W117,17,133,1.74,2026-05-01,Supplier_B
P1171,W109,570,142,85.87,2026-05-11,Supplier_A
P1259,W113,171,171,134.99,2026-04-22,Supplier_A
P1028,W112,400,191,138.56,2026-05-07,Supplier_B
P1119,W108,7,121,121.46,2026-09-12,Supplier_B
P1455,W113,435,169,139.96,2026-02-05,Supplier_C
P1112,W110,434,139,137.71,2026-03-31,Supplier_D
P1257,W113,795,214,89.83,2026-05-06,Supplier_C
P1276,W107,948,125,47.8,2026-07-31,Supplier_D
P1008,W118,482,175,49.2,2026-04-23,Supplier_C
P1254,W108,476,75,55.35,2026-01-20,Supplier_C
P1219,W118,954,252,95.11,2026-08-12,Supplier_D
P1213,W102,259,121,80.76,2026-03-02,Supplier_C
P1306,W119,818,81,36.94,2026-04-25,Supplier_B
P1102,W115,793,161,102.21,2026-08-16,Supplier_C
P1469,W109,583,172,105.42,2026-08-28,Supplier_A
P1147,W107,565,281,59.09,2026-02-01,Supplier_A
P1380,W106,323,272,90.66,2026-07-22,Supplier_D
P1019,W107,599,258,119.47,2026-03-03,Supplier_B
P1085,W105,156,73,52.81,2026-09-01,Supplier_D
P1184,W117,370,71,69.49,2026-01-25,Supplier_C
P1131,W109,714,169,74.59,2026-02-11,Supplier_D
P1082,W104,287,195,95.14,2026-08-27,Supplier_A
P1073,W107,366,232,35.11,2026-02-03,Supplier_A
P1099,W100,406,199,11.88,2026-07-30,Supplier_D
P1111,W108,424,236,110.66,2026-07-16,Supplier_D
P1344,W100,752,138,90.14,2026-04-13,Supplier_A
P1410,W106,729,170,107.62,2026-05-17,Supplier_C
P1088,W117,826,266,97.86,2026-02-14,Supplier_C
P1285,W116,615,97,27.89,2026-01-29,Supplier_D
P1048,W116,913,97,107.67,2026-06-18,Supplier_A
P1463,W103,14,146,100.31,2026-06-24,Supplier_B
P1436,W109,260,170,51.57,2026-07-15,Supplier_B
P1433,W102,552,234,118.33,2026-09-07,Supplier_C
P1371,W112,705,292,17.7,2026-03-26,Supplier_C
P1394,W102,190,155,99.12,2026-05-16, 
P1302,W108,556,289,148.5,2026-03-07,Supplier_C
P1275,W102,506,228,3.33,2026-08-19,Supplier_D
P1081,W107,232,148,141.83,2026-05-21,Supplier_A
P1287,W114,5,165,125.91,2026-03-09,Supplier_D
P1254,W117,610,63,139.28,2026-01-18,Supplier_A
P1392,W105,682,64,88.77,2026-08-15,Supplier_A
P1371,W108,490,213,132.07,2026-06-01,Supplier_A
P1015,W111,988,77,108.32,2026-04-02,Supplier_C
P1330,W106,295,212,60.23,2026-08-25,Supplier_C
P1228,W104,932,160,109.44,2026-03-02,Supplier_D
P1409,W102,463,70,87.96,2026-08-23,Supplier_D
P1248,W104,182,64,63.64,2026-02-02,Supplier_C
P1308,W103,597,64,144.63,2026-04-09,Supplier_A
P1265,W100,176,230,44.81,2026-08-13,Supplier_A
P1479,W108,243,237,143.67,2026-06-25,Supplier_C
P1097,W101,797,123,29.57,2026-07-24,Supplier_B
P1105,W111,914,96,134.21,2026-06-06,Supplier_D
P1036,W115,445,225,67.07,2026-08-03,Supplier_D
P1250,W105,292,259,43.45,2026-08-14,Supplier_B
P1269,W119,679,68,83.22,2026-02-27,Supplier_A
P1166,W119,6,65,48.57,2026-05-15,Supplier_B
P1119,W112,344,230,74.64,2026-04-24,Supplier_B
P1377,W110,6,145,10.0,2026-07-31,Supplier_C
P1458,W115,385,202,44.19,2026-05-22,Supplier_D
P1242,W110,140,293,1.34,2026-04-29,Supplier_C
P1089,W107,97,190,140.35,2026-07-12,Supplier_C
P1156,W109,843,137,23.17,2026-02-12,Supplier_C
P1252,W119,702,192,49.04,2026-08-25,Supplier_B
P1314,W100,27,157,1.59,2026-06-11,Supplier_A
P1080,W115,108,273,33.42,2026-01-06,Supplier_B
P1299,W114,18,256,105.83,2026-09-14,Supplier_C
P1002,W116,833,268,92.32,2026-09-02,Supplier_C
P1007,W105,117,196,1.84,2026-01-07,Supplier_B
P1386,W110,157,150,110.49,2026-01-31,Supplier_A
P1301,W105,362,87,7.25,2026-03-21,Supplier_B
P1309,W110,6,236,87.3,2026-07-08,Supplier_D
P1001,W113,416,273,71.06,2026-02-25,Supplier_C
P1065,W118,960,74,34.65,2026-03-29,Supplier_B
P1348,W113,896,209,31.72,2026-02-26,Supplier_B
P1146,W106,637,216,127.19,2026-07-21,Supplier_C
P1218,W113,542,153,100.87,2026-01-24,Supplier_D
P1204,W113,897,105,115.37,2026-03-27,Supplier_B
P1388,W118,374,134,97.54,2026-06-16,Supplier_C
P1465,W101,519,154,107.41,2026-05-08,Supplier_B
P1261,W100,499,276,1.91,2026-05-01,Supplier_D
P1136,W105,772,199,116.25,2026-05-15,Supplier_B
P1056,W107,693,150,45.48,2026-05-30,Supplier_B
P1236,W115,902,60,106.68,2026-02-05,Supplier_B
P1224,W113,228,221,104.44,2026-02-28,Supplier_D
P1314,W105,637,225,47.82,2026-01-01,Supplier_B
P1214,W112,836,240,89.59,2026-03-29,Supplier_D
P1128,W117,880,63,117.57,2026-03-31,Supplier_A
P1000,W107,293,287,92.21,2026-01-18,Supplier_D
P1121,W113,911,103,116.9,2026-02-07,Supplier_A
P1078,W114,273,85,1.33,2026-04-25,Supplier_C
P1307,W114,764,237,24.21,2026-03-10,Supplier_C
P1382,W106,306,183,7.51,2026-02-06,Supplier_C
P1331,W112,382,69,90.72,2026-07-30,Supplier_B
P1142,W102,585,216,81.9,2026-01-13,Supplier_B
P1432,W116,10,67,60.91,2026-03-13,Supplier_B
P1333,W113,466,210,22.47,2026-03-18,Supplier_D
P1002,W107,713,103,117.88,2026-04-07,Supplier_B
P1022,W103,674,267,41.16,2026-08-23,Supplier_B
P1082,W111,687,249,57.05,2026-01-01,Supplier_D
P1403,W102,927,216,53.04,2026-09-07,Supplier_B
P1021,W104,311,155,114.1,2026-03-31,
P1441,W100,180,137,142.47,2026-08-03,Supplier_C
P1361,W112,289,225,60.7,2026-05-06,Supplier_C
P1473,W103,547,152,135.32,2026-05-04,Supplier_A
P1223,W103,127,193,31.69,2026-03-18,Supplier_B
P1350,W112,596,90,39.36,2026-04-11,Supplier_C
P1021,W102,316,141,29.93,2026-04-24,Supplier_C
P1166,W118,84,261,36.11,2026-01-27,Supplier_D
P1179,W100,381,119,132.84,2026-01-07,Supplier_A
P1281,W103,147,204,140.63,2026-03-20,Supplier_C
P1133,W117,10,236,100.83,2026-04-15,Supplier_D
P1127,W102,779,91,70.22,2026-03-29,Supplier_C
P1020,W111,71,84,67.5,2026-06-15,Supplier_A
P1035,W116,378,111,112.74,2026-03-25,Supplier_C
P1436,W106,466,142,110.95,2026-03-03,Supplier_A
P1338,W112,363,245,108.84,2026-03-14,Supplier_A
P1326,W102,118,260,60.15,2026-05-18,Supplier_D
P1305,W117,161,128,55.13,2026-01-05,Supplier_C
P1283,W105,260,108,106.74,2026-01-21,Supplier_A
P1040,W103,385,104,38.99,2026-07-19,Supplier_B
P1406,W114,384,98,62.53,2026-03-12,Supplier_C
P1076,W117,78,172,56.88,2026-03-08,Supplier_C
P1320,W107,4,79,17.41,2026-05-19,Supplier_D
P1307,W116,883,225,77.07,2026-02-18,Supplier_D
P1141,W109,908,149,138.52,2026-09-05,Supplier_A
P1099,W114,410,105,8.99,2026-06-05,Supplier_A
P1109,W113,256,62,44.82,2026-07-27,Supplier_C
P1167,W111,936,297,118.42,2026-01-23,Supplier_D
P1337,W113,116,231,39.26,2026-01-12,Supplier_A
P1354,W115,249,297,2.22,2026-07-25,Supplier_B
P1261,W111,626,62,49.67,2026-05-18,Supplier_B
P1487,W113,733,62,22.35,2026-09-15,Supplier_C
P1133,W103,915,65,20.06,2026-03-22,
P1394,W107,518,249,110.35,2026-05-09,Supplier_A
P1499,W113,325,289,85.06,2026-08-21,Supplier_C
P1383,W108,552,298,82.91,2026-08-11,Supplier_D
P1408,W108,219,76,124.25,2026-01-13,Supplier_C
P1269,W101,613,290,146.44,2026-03-28,Supplier_B
P1260,W118,660,196,93.76,2026-01-08,Supplier_C
P1360,W113,793,179,38.73,2026-03-31,Supplier_D
P1326,W108,769,82,20.51,2026-08-26,Supplier_B
