order_id,order_date,customer_id,customer_name,customer_segment,customer_region,product_id,quantity,order_value,payment_status,order_status,delivery_status,carrier,delivery_cost,expected_date,actual_date,delivery_delay_days,ticket_category,priority,sentiment,stock_available,reorder_level,daily_demand,supplier
O104640,2026-04-03,C12208,Customer_2209,,Kolkata,P1154,3,22272.74,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,469,60,34.09,Supplier_D
O104641,2026-04-07,C10734,Customer_735,Premium,Delhi,P1031,3,6578.21,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,252,26.73,Supplier_A
O104642,2026-07-14,C12291,Customer_2292,Basic,Bangalore,P1397,7,16461.10,Paid,Processing,Delayed,EcomExpress,1191.34,2026-02-17,2026-02-16,-1,NULL,NULL,NULL,547,176,126.13,
O104643,2026-02-13,C13949,Customer_3950,Premium,Delhi,P1424,6,23399.17,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,99,118.54,Supplier_A
O104644,2026-06-03,C13017,Customer_3018,Premium,Hyderabad,P1117,7,9539.92,Paid,Completed,Delivered,Delhivery,168.35,2026-06-05,2026-06-08,3,Delivery,Medium,Neutral,12,186,56.83,
O104645,2026-07-26,C12740,Customer_2741,Basic,Kolkata,P1321,4,23796.28,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538,126,16.79,Supplier_D
O104646,2026-02-16,C10803,Customer_804,Standard,Hyderabad,P1003,4,9993.81,Paid,Processing,Delivered,EcomExpress,1083.62,2026-02-10,2026-02-09,-1,NULL,NULL,NULL,81,171,2.46,Supplier_D
O104647,2026-02-13,C12328,Customer_2329,Standard,Hyderabad,P1266,7,11110.89,Paid,Completed,Delivered,Delhivery,714.23,2026-02-26,2026-03-02,4,NULL,NULL,NULL,996,152,34.55,Supplier_D
O104648,2026-03-22,C13281,Customer_3282,Basic,,P1361,5,20219.25,Paid,Completed,Delivered,Delhivery,1143.27,2026-07-18,2026-07-19,1,Delivery,Medium,Positive,453,156,116.31,Supplier_D
O104649,2026-09-13,C10963,Customer_964,,Hyderabad,P1484,7,6741.06,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,High,Positive,269,80,79.25,Supplier_B
O104650,2026-05-19,C10347,Customer_348,Standard,Delhi,P1303,6,17735.06,Paid,Completed,Delivered,DHL,860.41,2026-07-31,2026-07-29,-2,Account,Low,Neutral,305,218,18.21,Supplier_B
O104651,2026-03-26,C12649,Customer_2650,Standard,Mumbai,P1229,6,7670.21,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167,265,89.22,Supplier_A
O104652,2026-08-05,C12696,Customer_2697,Standard,Chennai,P1420,4,14966.12,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,947,209,88.75,Supplier_A
O104653,2026-03-19,C13220,Customer_3221,Basic,Bangalore,P1396,5,19466.23,Paid,Processing,Delivered,Delhivery,1195.72,2026-07-10,2026-07-12,2,NULL,NULL,NULL,826,165,48.37,Supplier_A
O104654,2026-08-26,C12520,Customer_2521,Basic,mumbai,P1200,2,945.64,Paid,Completed,Delivered,DHL,1428.87,2026-05-27,2026-05-29,2,NULL,NULL,NULL,259,155,4.06,Supplier_D
O104655,2026-07-20,C13394,Customer_3395,Basic,Bangalore,P1297,2,2485.38,Paid,Completed,In Transit,Delhivery,933.18,2026-07-07,2026-07-11,4,NULL,NULL,NULL,63,267,54.14,Supplier_D
O104656,2026-09-02,C11065,Customer_1066,Standard,Mumbai,P1410,4,23379.05,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,734,178,56.60,Supplier_D
O104657,2026-01-26,C10141,Customer_142,Standard,,P1321,5,20450.99,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538,126,16.79,Supplier_D
O104658,2026-05-17,C12933,Customer_2934,Basic,Hyderabad,P1302,4,21962.14,Pending,Returned,Delivered,FedEx,1432.55,2026-06-20,2026-06-21,1,NULL,NULL,NULL,332,72,74.64,Supplier_C
O104659,2026-01-23,C11544,Customer_1545,Basic,Delhi,P1474,3,11141.86,Failed,Completed,Delivered,FedEx,1360.00,2026-04-05,2026-04-07,2,NULL,NULL,NULL,290,208,79.88,Supplier_C
O104660,2026-07-01,C10839,Customer_840,Premium,Kolkata,P1331,5,17993.89,Paid,Completed,Delayed,ECOMEXPRESS,1131.94,2026-08-23,2026-08-26,3,NULL,NULL,NULL,501,286,123.14,Supplier_D
O104661,2026-04-28,C10206,Customer_207,Basic,Bangalore,P1011,1,24957.40,Refunded,Completed,In Transit,,386.52,2026-03-20,2026-03-18,-2,NULL,NULL,NULL,875,76,136.87,
O104662,2026-03-02,C13023,Customer_3024,Standard,Chennai,P1450,3,10983.52,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,187,84.33,Supplier_C
O104663,2026-05-13,C13307,Customer_3308,Standard,Chennai,P1025,5,21215.46,Paid,Completed,Delayed,EcomExpress,638.91,2026-02-14,2026-02-17,3,NULL,NULL,NULL,171,222,84.22,Supplier_C
O104664,2026-02-15,C11557,Customer_1558,Basic,Pune,P1206,4,2258.29,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,241,65.04,Supplier_D
O104665,2026-08-05,C13543,Customer_3544,Standard,Bangalore,P1410,6,13733.41,Pending,Processing,Delivered,DHL,1108.05,2026-09-17,2026-09-17,0,Refund,Low,Neutral,734,178,56.60,Supplier_D
O104666,2026-02-27,C11663,Customer_1664,Standard,Pune,P1498,4,8531.02,Refunded,Returned,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Low,Positive,821,180,83.09,Supplier_A
O104667,2026-07-01,C13809,Customer_3810,Standard,Mumbai,P1108,4,13220.33,Paid,Returned,Delivered,FedEx,1100.06,2026-09-09,2026-09-09,0,Delivery,Medium,Neutral,126,299,19.41,Supplier_A
O104668,2026-08-07,C13935,Customer_3936,Standard,Chennai,P1162,5,3117.64,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Neutral,0,128,9.73,Supplier_A
O104669,2026-01-23,C13273,Customer_3274,Basic,Delhi,P1012,4,9381.74,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,597,148,72.33,Supplier_B
O104670,2026-09-11,C11025,Customer_1026,,Kolkata,P1126,7,2190.28,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,396,75,68.14,Supplier_D
O104671,2026-05-08,C11466,Customer_1467,Basic,Chennai,P1245,7,11491.40,Paid,Returned,Delivered,DHL,1246.80,2026-09-06,2026-09-04,-2,NULL,NULL,NULL,408,224,117.42,Supplier_A
O104672,2026-04-01,C12132,Customer_2133,Premium,Hyderabad,P1311,5,11212.33,Paid,Completed,In Transit,EcomExpress,341.03,2026-02-27,2026-03-03,4,NULL,NULL,NULL,292,248,88.67,Supplier_D
O104673,2026-09-07,C11315,Customer_1316,Standard,Delhi,P1255,7,8443.84,Pending,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,472,172,72.69,Supplier_A
O104674,2026-05-26,C13278,Customer_3279,Standard,Chennai,P1452,5,23723.31,Paid,Completed,Delivered,DHL,514.63,2026-09-04,2026-09-10,6,Account,Medium,Positive,336,280,67.72,Supplier_B
O104675,2026-04-25,C13713,Customer_3714,Standard,Bangalore,P1170,4,2348.46,Paid,Completed,Delivered,DHL,414.04,2026-04-27,2026-04-25,-2,Delivery,Medium,Negative,831,204,23.13,Supplier_B
O104676,2026-06-20,C13946,Customer_3947,Basic,Hyderabad,P1373,2,20674.50,Paid,Completed,Delivered,EcomExpress,1352.51,2026-08-29,2026-08-30,1,Refund,High,Positive,702,283,30.97,Supplier_B
O104677,2026-07-13,C11346,Customer_1347,Standard,Kolkata,P1208,2,9066.70,Failed,Cancelled,Delivered,,694.68,2026-01-31,2026-01-29,-2,Product,Medium,Positive,992,294,62.25,Supplier_B
O104678,2026-07-01,C11081,Customer_1082,,Hyderabad,P1249,7,5223.05,Paid,Processing,Delivered,EcomExpress,816.45,2026-09-18,2026-09-20,2,NULL,NULL,NULL,39,65,65.85,Supplier_D
O104679,2026-02-24,C10644,Customer_645,Basic,Mumbai,P1338,3,7032.20,Paid,Cancelled,Delivered,Delhivery,197.68,2026-07-11,2026-07-17,6,NULL,NULL,NULL,197,246,44.30,supplier_b
O104680,2026-08-24,C10190,Customer_191,Premium,Bangalore,P1339,5,22576.78,Paid,Processing,Delayed,FedEx,762.69,2026-03-11,2026-03-16,5,NULL,NULL,NULL,668,239,112.98,Supplier_A
O104681,2026-07-23,C10708,Customer_709,Standard,Bangalore,P1058,4,20675.00,Paid,Completed,Delivered,Delhivery,1437.30,2026-08-21,2026-08-25,4,NULL,NULL,NULL,299,59,25.15,Supplier_A
O104682,2026-04-04,C11138,Customer_1139,Standard,Bangalore,P1470,6,689.21,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,HIGH,Negative,822,191,109.06,Supplier_B
O104683,2026-05-30,C11565,Customer_1566,Basic,Hyderabad,P1267,7,3939.04,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,713,237,7.69,Supplier_D
O104684,2026-01-24,C10439,Customer_440,Standard,Mumbai,P1479,4,16973.17,Pending,Completed,Delivered,BlueDart,991.42,2026-05-26,2026-05-26,0,NULL,NULL,NULL,206,271,64.21,Supplier_D
O104685,2026-08-04,C13283,Customer_3284,Premium,Mumbai,P1156,4,8140.13,Failed,Cancelled,Delayed,Delhivery,245.10,2026-01-18,2026-01-24,6,Refund,Low,Neutral,715,192,95.18,Supplier_B
O104686,2026-05-25,C12478,Customer_2479,Basic,bangalore,P1004,2,23002.79,Paid,Completed,Delivered,DHL,988.74,2026-08-29,2026-09-01,3,NULL,NULL,NULL,7,262,52.37,Supplier_B
O104687,2026-07-12,C12252,Customer_2253,Standard,Mumbai,P1432,1,19726.59,Paid,Returned,Lost,,106.81,2026-05-09,2026-05-10,1,NULL,NULL,NULL,34,146,82.32,Supplier_B
O104688,2026-07-16,C12182,Customer_2183,Standard,Delhi,P1447,6,21913.46,Paid,Processing,Delivered,DHL,1022.45,2026-01-12,2026-01-15,3,NULL,NULL,NULL,562,274,26.94,Supplier_B
O104689,2026-05-08,C11160,Customer_1161,Standard,Hyderabad,P1370,5,5063.90,Pending,Returned,Delivered,,1275.39,2026-06-13,2026-06-18,5,Account,Low,Negative,383,72,42.92,Supplier_A
O104690,2026-05-16,C13753,Customer_3754,Standard,Delhi,P1042,3,4022.42,Paid,Cancelled,Delivered,FedEx,1497.53,2026-03-04,2026-03-10,6,NULL,NULL,NULL,927,279,108.43,Supplier_D
O104691,2026-08-08,C10927,Customer_928,Basic,Pune,P1065,3,23318.67,Paid,Completed,In Transit,BlueDart,341.25,2026-08-29,2026-08-31,2,Delivery,high,Negative,33,220,116.03,Supplier_A
O104692,2026-01-14,C12676,Customer_2677,Premium,Pune,P1133,7,10283.59,Paid,Completed,Delivered,Delhivery,725.55,2026-04-03,2026-04-03,0,Delivery,Critical,Negative,560,197,48.68,Supplier_A
O104693,2026-05-17,C11013,Customer_1014,Standard,Hyderabad,P1212,3,10568.20,Paid,Completed,Delivered,DHL,974.67,2026-04-08,2026-04-11,3,NULL,NULL,NULL,821,271,91.54,Supplier_D
O104694,2026-08-20,C13961,Customer_3962,Standard,Kolkata,P1098,5,17208.89,Pending,Completed,Delivered,EcomExpress,802.36,2026-01-19,2026-01-20,1,NULL,NULL,NULL,879,230,87.20,Supplier_B
O104695,2026-06-09,C13649,Customer_3650,Standard,Hyderabad,P1270,5,10117.04,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,52,42.97,Supplier_D
O104696,2026-03-19,C11059,Customer_1060,Premium,Kolkata,P1145,3,21917.23,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,Medium,Neutral,187,211,2.06,Supplier_D
O104697,2026-02-03,C13953,Customer_3954,Standard,Hyderabad,P1048,3,23989.15,Pending,Completed,Delivered,EcomExpress,212.13,2026-03-07,2026-03-09,2,Product,Low,Positive,200,280,67.85,Supplier_C
O104698,2026-08-16,C12505,Customer_2506,Standard,Bangalore,P1174,4,8513.22,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,536,264,72.53,Supplier_C
O104699,2026-01-06,C12916,Customer_2917,Basic,Kolkata,P1001,6,5439.02,Paid,Processing,Delivered,DHL,444.41,2026-06-23,2026-06-26,3,NULL,NULL,NULL,560,52,74.36,Supplier_B
O104700,2026-03-20,C11132,Customer_1133,Standard,Mumbai,P1388,1,2160.05,Paid,Processing,Delivered,DHL,672.16,2026-08-02,2026-08-05,3,NULL,NULL,NULL,788,99,46.78,Supplier_D
O104701,2026-06-23,C10864,Customer_865,Standard,Bangalore,P1292,2,5594.76,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Neutral,558,133,131.75,Supplier_C
O104702,2026-02-22,C13435,Customer_3436,Standard,Kolkata,P1488,5,3744.30,Paid,Completed,Delivered,FedEx,354.22,2026-04-13,2026-04-11,-2,NULL,NULL,NULL,671,145,108.14,Supplier_C
O104703,2026-07-17,C11101,Customer_1102,Basic,Pune,P1005,1,1019.27,Paid,Completed,Delayed,FedEx,1192.15,2026-04-06,2026-04-04,-2,NULL,NULL,NULL,749,189,8.54,Supplier_A
O104704,2026-03-14,C13673,Customer_3674,Standard,,P1242,3,1452.44,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Low,Neutral,380,249,149.40,Supplier_D
O104705,2026-03-23,C11467,Customer_1468,Basic,Hyderabad,P1041,7,12881.28,Paid,Cancelled,Delayed,FedEx,1013.88,2026-06-11,2026-06-13,2,Delivery,Medium,Negative,766,86,49.07,Supplier_B
O104706,2026-07-02,C10036,Customer_37,Standard,Mumbai,P1306,6,17782.51,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Positive,733,130,99.37,Supplier_C
O104707,2026-05-05,C12370,Customer_2371,Standard,Mumbai,P1466,3,24586.48,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,238,89.89,Supplier_C
O104708,2026-07-28,C11415,Customer_1416,Premium,Pune,P1015,3,4145.31,Failed,Completed,Delayed,Delhivery,890.67,2026-06-17,2026-06-21,4,NULL,NULL,NULL,504,142,25.28,Supplier_B
O104709,2026-05-21,C13907,Customer_3908,,Chennai,P1203,3,17546.28,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845,259,144.75,Supplier_A
O104710,2026-03-06,C11548,Customer_1549,Premium,Hyderabad,P1215,4,13983.72,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,799,170,87.12,Supplier_A
O104711,2026-01-01,C11258,Customer_1259,PREMIUM,Mumbai,P1072,5,12109.70,Failed,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Low,Neutral,978,174,92.14,Supplier_D
O104712,2026-09-15,C12267,Customer_2268,Premium,Mumbai,P1066,3,18129.46,Paid,Completed,Delivered,BlueDart,1215.77,2026-06-05,2026-06-03,-2,Product,Low,Neutral,35,292,8.00,Supplier_D
O104713,2026-04-24,C12921,Customer_2922,Standard,,P1080,3,6194.79,Paid,Completed,Delivered,FedEx,1128.83,2026-04-11,2026-04-09,-2,NULL,NULL,NULL,334,61,134.44,Supplier_B
O104714,2026-05-17,C13869,Customer_3870,Premium,,P1029,5,7988.91,Paid,Completed,Delayed,BlueDart,1234.20,2026-07-26,2026-07-24,-2,NULL,NULL,NULL,887,89,103.37,Supplier_D
O104715,2026-07-24,C10278,Customer_279,Premium,Delhi,P1026,2,9799.90,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,786,216,8.88,Supplier_C
O104716,2026-09-14,C11679,Customer_1680,Standard,Mumbai,P1087,4,4805.19,Paid,Completed,Delayed,BlueDart,378.93,2026-05-02,2026-05-05,3,NULL,NULL,NULL,331,150,12.73,Supplier_D
O104717,2026-04-27,C12656,Customer_2657,Standard,PUNE,P1425,4,12121.95,Paid,Processing,Delayed,FedEx,1101.07,2026-04-02,2026-04-03,1,NULL,NULL,NULL,956,135,67.23,Supplier_D
O104718,2026-01-22,C10019,Customer_20,Premium,Bangalore,P1063,7,3557.10,Failed,Processing,Delivered,DHL,935.46,2026-09-16,2026-09-19,3,NULL,NULL,NULL,6,110,19.36,Supplier_C
O104719,2026-08-12,C11957,Customer_1958,Standard,Hyderabad,P1433,7,8158.14,Paid,Returned,Delivered,FedEx,550.24,2026-06-15,2026-06-19,4,NULL,NULL,NULL,588,260,99.23,Supplier_C
O104720,2026-03-12,C13228,Customer_3229,Basic,Mumbai,P1294,1,3095.11,Paid,Completed,Delivered,BlueDart,230.25,2026-03-07,2026-03-11,4,Account,Medium,Positive,954,253,139.80,Supplier_D
O104721,2026-05-13,C10203,Customer_204,Standard,Chennai,P1390,4,1186.31,Paid,Completed,Delivered,EcomExpress,327.54,2026-07-23,2026-07-27,4,Delivery,High,Positive,987,254,30.24,Supplier_B
O104722,2026-07-22,C11363,Customer_1364,Basic,Mumbai,P1328,7,9073.69,Paid,Completed,Delivered,FedEx,1120.80,2026-08-23,2026-08-24,1,Payment,Low,Neutral,145,74,27.23,Supplier_A
O104723,2026-09-03,C11604,Customer_1605,Basic,Mumbai,P1143,7,15553.50,Refunded,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Product,High,Neutral,883,299,27.65,Supplier_B
O104724,2026-03-19,C12867,Customer_2868,Basic,pune,P1055,1,4051.69,Refunded,Completed,Delayed,DHL,1301.13,2026-09-08,2026-09-11,3,Account,Medium,Negative,196,50,46.87,Supplier_C
O104725,2026-08-16,C11183,Customer_1184,Premium,Mumbai,P1266,2,24838.39,Paid,Completed,Delivered,BlueDart,975.70,2026-01-06,2026-01-10,4,NULL,NULL,NULL,996,152,34.55,Supplier_D
O104726,2026-02-04,C10985,Customer_986,Basic,Mumbai,P1392,5,7076.40,Paid,Completed,Delivered,Delhivery,1432.42,2026-03-26,2026-04-01,6,NULL,NULL,NULL,676,200,137.14,Supplier_A
O104727,2026-08-06,C10462,Customer_463,Standard,Delhi,P1256,3,860.56,Paid,Completed,Delayed,EcomExpress,1366.96,2026-08-21,2026-08-25,4,NULL,NULL,NULL,423,184,113.84,Supplier_C
O104728,2026-01-12,C13986,Customer_3987,Premium,Pune,P1299,6,992.45,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,393,136,32.96,Supplier_C
O104729,2026-02-02,C11888,Customer_1889,Basic,Chennai,P1034,1,16764.25,Paid,Completed,Delivered,EcomExpress,221.25,2026-06-30,2026-07-02,2,NULL,NULL,NULL,145,189,138.85,Supplier_D
O104730,2026-02-15,C10193,Customer_194,Basic,Delhi,P1083,7,16845.80,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Negative,509,204,33.27,Supplier_D
O104731,2026-06-03,C10306,Customer_307,Basic,Pune,P1178,7,22596.76,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,245,106.62,Supplier_C
O104732,2026-02-07,C10512,Customer_513,standard,Bangalore,P1263,6,2543.78,Paid,Completed,Delivered,,1072.84,2026-01-22,2026-01-20,-2,NULL,NULL,NULL,231,297,61.62,Supplier_B
O104733,2026-04-20,C10847,Customer_848,Standard,Bangalore,P1070,6,9596.30,Paid,Completed,In Transit,BlueDart,352.04,2026-09-17,2026-09-18,1,Product,Medium,Negative,509,86,142.59,Supplier_D
O104734,2026-02-27,C12964,Customer_2965,Standard,Mumbai,P1036,4,22265.05,Paid,Completed,Delivered,EcomExpress,600.77,2026-02-04,2026-02-02,-2,Account,High,Neutral,481,133,32.88,Supplier_A
O104735,2026-05-08,C12236,Customer_2237,Premium,Delhi,P1100,7,20002.63,Paid,Completed,Delivered,DHL,1491.61,2026-04-11,2026-04-17,6,NULL,NULL,NULL,326,113,120.77,Supplier_C
O104736,2026-07-03,C13109,Customer_3110,Standard,Bangalore,P1467,6,6066.21,Paid,Completed,Delivered,BlueDart,950.66,2026-08-21,2026-08-27,6,Account,Low,Negative,519,282,109.33,
O104737,2026-03-25,C10079,Customer_80,Basic,Mumbai,P1132,3,22282.19,Failed,Processing,Delayed,delhivery,589.46,2026-08-07,2026-08-12,5,NULL,NULL,NULL,415,147,143.67,Supplier_B
O104738,2026-04-15,C11061,Customer_1062,Standard,Mumbai,P1203,2,17116.17,Paid,Completed,Delayed,FedEx,861.13,2026-04-01,2026-04-06,5,NULL,NULL,NULL,845,259,144.75,Supplier_A
O104739,2026-07-28,C11623,Customer_1624,Standard,Kolkata,P1276,5,6828.63,Pending,Completed,Delivered,BlueDart,798.47,2026-08-18,2026-08-19,1,NULL,NULL,NULL,557,201,2.48,Supplier_A
O104740,2026-02-25,C11717,Customer_1718,Basic,Chennai,P1467,1,1407.16,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Neutral,519,282,109.33,
O104741,2026-04-30,C10214,Customer_215,Standard,BANGALORE,P1004,4,12586.85,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Critical,Negative,7,262,52.37,Supplier_B
O104742,2026-04-20,C12047,Customer_2048,Premium,Mumbai,P1022,6,17913.02,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,606,143,134.87,Supplier_A
O104743,2026-09-01,C11147,Customer_1148,Premium,Kolkata,P1184,6,6935.51,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,243,43.25,Supplier_B
O104744,2026-07-28,C10766,Customer_767,Basic,Bangalore,P1326,3,4467.78,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,260,60.15,Supplier_D
O104745,2026-01-01,C12686,Customer_2687,Standard,Hyderabad,P1064,3,2159.45,Paid,Completed,Delivered,Delhivery,541.40,2026-01-20,2026-01-25,5,NULL,NULL,NULL,444,222,21.01,Supplier_D
O104746,2026-06-24,C10335,Customer_336,Standard,Hyderabad,P1408,3,21098.01,Paid,Processing,In Transit,BlueDart,792.82,2026-06-11,2026-06-17,6,Product,Medium,Neutral,652,160,80.49,Supplier_D
O104747,2026-04-06,C13470,Customer_3471,Standard,,P1146,5,1651.87,,Completed,Delivered,DHL,1188.97,2026-07-03,2026-07-08,5,NULL,NULL,NULL,852,242,105.34,Supplier_A
O104748,2026-05-08,C13602,Customer_3603,Premium,Kolkata,P1257,1,15352.27,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,255,102.46,Supplier_D
O104749,2026-01-23,C11303,Customer_1304,Standard,Kolkata,P1395,5,19152.11,Refunded,Completed,Delivered,BlueDart,1128.36,2026-05-04,2026-05-08,4,NULL,NULL,NULL,900,282,82.07,Supplier_B
O104750,2026-05-11,C13950,Customer_3951,Basic,Bangalore,P1425,6,19577.90,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,956,135,67.23,Supplier_D
O104751,2026-06-14,C11606,Customer_1607,Standard,Bangalore,P1024,4,16446.39,Pending,Completed,Delivered,Delhivery,797.33,2026-02-24,2026-02-22,-2,NULL,NULL,NULL,737,198,122.52,Supplier_B
O104752,2026-02-18,C13852,Customer_3853,Standard,Delhi,P1379,1,16424.06,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,120,13.51,Supplier_B
O104753,2026-07-25,C13950,Customer_3951,Basic,Bangalore,P1479,2,12010.07,Paid,Completed,Lost,Delhivery,845.59,2026-03-17,2026-03-21,4,NULL,NULL,NULL,206,271,64.21,Supplier_D
O104754,2026-06-20,C13310,Customer_3311,Standard,Pune,P1431,2,10592.66,Failed,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Positive,687,228,130.61,Supplier_B
O104755,2026-01-12,C10499,Customer_500,STANDARD,Chennai,P1490,6,3692.66,Paid,Completed,Delivered,Delhivery,527.16,2026-02-16,2026-02-15,-1,NULL,NULL,NULL,604,123,143.26,Supplier_A
O104756,2026-03-26,C12339,Customer_2340,Standard,Chennai,P1337,5,13523.24,Paid,Completed,Delivered,Delhivery,52.92,2026-06-13,2026-06-19,6,NULL,NULL,NULL,220,100,103.57,Supplier_A
O104757,2026-07-04,C12930,Customer_2931,Standard,Pune,P1125,5,2054.44,Paid,Cancelled,Delivered,Delhivery,443.56,2026-01-05,2026-01-09,4,Account,Medium,Negative,32,129,108.57,Supplier_C
O104758,2026-05-23,C10310,Customer_311,Standard,Pune,P1158,6,11864.47,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,228,100.67,Supplier_A
O104759,2026-06-04,C13577,Customer_3578,Standard,Kolkata,P1441,5,18353.25,Paid,Completed,Delivered,EcomExpress,644.72,2026-04-15,2026-04-20,5,NULL,NULL,NULL,752,119,100.43,Supplier_B
O104760,2026-09-11,C13409,Customer_3410,Basic,Chennai,P1316,2,11238.72,Paid,Completed,Delivered,BlueDart,1267.77,2026-01-23,2026-01-29,6,Payment,Low,Neutral,267,75,60.60,Supplier_C
O104761,2026-03-16,C13738,Customer_3739,Basic,Delhi,P1043,2,12854.59,Paid,Completed,In Transit,FedEx,355.12,2026-03-20,2026-03-18,-2,NULL,NULL,NULL,313,264,37.70,Supplier_C
O104762,2026-05-15,C12058,Customer_2059,Premium,Kolkata,P1264,1,21102.49,,Completed,Delayed,Delhivery,900.69,2026-07-13,2026-07-14,1,Delivery,Medium,Neutral,703,155,46.63,Supplier_B
O104763,2026-03-05,C11298,Customer_1299,Basic,Pune,P1148,6,16270.58,Refunded,Completed,Delayed,FedEx,1474.26,2026-03-18,2026-03-21,3,NULL,NULL,NULL,120,260,67.21,Supplier_A
O104764,2026-02-19,C12027,Customer_2028,Standard,Chennai,P1181,1,3451.63,Paid,Completed,Delivered,EcomExpress,800.43,2026-03-16,2026-03-14,-2,Delivery,High,Neutral,45,61,56.33,Supplier_D
O104765,2026-08-08,C12919,Customer_2920,Standard,,P1358,5,13710.55,Paid,Completed,In Transit,DHL,1015.80,2026-03-16,2026-03-15,-1,Refund,Medium,Neutral,576,168,5.40,Supplier_D
O104766,2026-06-12,C11666,Customer_1667,Standard,Mumbai,P1198,6,9305.01,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,919,133,72.13,Supplier_B
O104767,2026-01-17,C11408,Customer_1409,Basic,Chennai,P1140,3,5408.76,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,107,79.93,Supplier_A
O104768,2026-04-09,C10308,Customer_309,Basic,Kolkata,P1211,1,16304.83,Paid,Cancelled,Delivered,Delhivery,1259.02,2026-05-26,2026-05-29,3,Payment,Low,Negative,330,245,11.73,Supplier_C
O104769,2026-05-29,C11790,Customer_1791,Standard,Chennai,P1140,2,9846.63,Paid,Completed,Delivered,EcomExpress,931.83,2026-06-26,2026-07-01,5,NULL,NULL,NULL,209,107,79.93,Supplier_A
